index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
868,275.0,黄河,['黄河'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
869,275.0,秦上郡,['秦上郡'],,"[['上郡', '秦']]",[{'LEV2': 'hvd_112264'}],['郡'],[],historic,POINT (109.86015 38.22434),[],[],[],[],['上郡'],['秦'],[],[],[-328.0],[-115.0],11.668694952008591,0.9976878875842898,109.86015,38.22434
870,275.0,勿尔图沟,['勿尔图沟'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
871,275.0,漆垣县,['漆垣县'],,[['垣县']],[{'LEV1': 'hvd_95255'}],['县'],[],historic,POINT (111.81263 35.14897),[],[],[],['垣县'],['河东郡'],['秦'],[],[],[-204],[469],2.8464666662368994,0.9994359822630569,111.81263,35.14897
872,275.0,漆垣,['漆垣'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
873,275.0,西河郡,['西河郡'],,[['西河']],[{'LEV1': 'hvd_23140'}],['村镇'],[],historic,POINT (118.4725 30.9959),['云南省'],['普洱市'],['西盟佤族自治县'],['西河'],['宁国府'],['安徽'],[],[],[1820],[1820],6.574559391059681,0.9986972733061913,118.4725,30.9959
874,277.0,秦上郡,['秦上郡'],,"[['上郡', '秦']]",[{'LEV2': 'hvd_112264'}],['郡'],[],historic,POINT (109.86015 38.22434),[],[],[],[],['上郡'],['秦'],[],[],[-328.0],[-115.0],11.668694952008591,0.9976878875842898,109.86015,38.22434
875,277.0,陕西省延安市,['陕西省延安市'],,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.55932185655246 36.421073135683955),['陕西省'],['延安市'],['NA'],[],[],[],[],[],[],[],294.1588302526417,0.9417134232735402,109.55932185655246,36.421073135683955
876,277.0,定阳,['定阳'],,[['定阳']],[{'LEV1': 'hvd_40625'}],['县'],[],historic,POINT (118.60101 28.81627),['河北省'],['保定市'],['定州市'],['定阳县'],['衢州'],['唐'],[],[],[621],[624],1.924680798977836,0.9996186310131597,118.60101,28.81627
877,277.0,赵邑,['赵邑'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
878,277.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
879,284.0,赵县,['赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
880,284.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
881,284.0,榆次县,['榆次县'],,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
882,284.0,太原郡榆次县,['太原郡榆次县'],,"[['榆次', '太原']]",[{'LEV1': 'hvd_1119'}],['县'],[],historic,POINT (112.74468 37.67847),['山西省'],"['晋中市', '太原市']","['NA', '榆次区']",['榆次县'],['太原府'],['山西'],[],[],[1820],[1820],2.7487070793118535,0.9994553529943695,112.74468,37.67847
883,284.0,梗阳乡,['梗阳乡'],,[['阳乡']],[{'LEV1': 'hvd_87347'}],['县'],[],historic,POINT (116.21911 39.52053),[],[],[],['阳乡县'],['涿郡'],['西汉'],[],[],[1],[13],1.7418867205762614,0.9996548510411859,116.21911,39.52053
884,290.0,兰州狄道县,['兰州狄道县'],,"[['狄道', '兰州']]",[{'LEV1': 'hvd_238'}],['州'],[],historic,POINT (103.85794 35.37915),['湖南省'],['永州市'],['道县'],['狄道州'],['兰州府'],['甘肃'],[],[],[1820],[1820],1.5770213251050509,0.9996875185613634,103.85794,35.37915
885,290.0,西戎,['西戎'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.9894651322059999,99.50836955615424,22.68596839337485
886,290.0,狄道,['狄道'],,[['狄道']],[{'LEV1': 'hvd_238'}],['州'],[],historic,POINT (103.85794 35.37915),['湖南省'],['永州市'],['道县'],['狄道州'],['兰州府'],['甘肃'],[],[],[1820],[1820],1.5770213251050509,0.9996875185613634,103.85794,35.37915
887,290.0,甘肃省临洮县,['甘肃省临洮县'],,"[['甘肃', '临洮']]",[{'county': 621124}],County,[],modern,POINT (104.03289503000583 35.52038835747743),['甘肃省'],['定西市'],['临洮县'],[],[],[],[],[],[],[],99.80944108488713,0.9802230970227109,104.03289503000583,35.52038835747743
888,290.0,陇西,['陇西'],西,[['陇']],[{'county': 610327}],County,[],modern,POINT (106.66713645488741 34.841888626122056),['陕西省'],['宝鸡市'],['陇县'],[],[],[],[],[],[],[],69.9159749525065,0.9861463861718022,106.66713645488741,34.841888626122056
889,290.0,狄道县,['狄道县'],,[['狄道']],[{'LEV1': 'hvd_238'}],['州'],[],historic,POINT (103.85794 35.37915),['湖南省'],['永州市'],['道县'],['狄道州'],['兰州府'],['甘肃'],[],[],[1820],[1820],1.5770213251050509,0.9996875185613634,103.85794,35.37915
890,293.0,邓州市,['邓州市'],,[['邓州']],[{'county': 411381}],County,[],modern,POINT (112.09207514991527 32.70213990455176),['河南省'],['南阳市'],['邓州市'],[],[],[],[],[],[],[],73.69042944612337,0.9853984907873468,112.09207514991527,32.70213990455176
891,294.0,筑阳县,['筑阳县'],,[['筑阳']],[{'LEV1': 'hvd_45721'}],['县'],[],historic,POINT (111.66466 32.26757),[],[],[],['筑阳县'],['南阳郡'],[],[],[],[272],[-187],0.24598509714162997,0.9999512588854607,111.66466,32.26757
892,294.0,筑水,['筑水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
893,294.0,筑阳,['筑阳'],,[['筑阳']],[{'LEV1': 'hvd_45721'}],['县'],[],historic,POINT (111.66466 32.26757),[],[],[],['筑阳县'],['南阳郡'],[],[],[],[272],[-187],0.24598509714162997,0.9999512588854607,111.66466,32.26757
894,294.0,湖北省谷城县,['湖北省谷城县'],,"[['湖北', '谷城']]",[{'county': 420625}],County,[],modern,POINT (111.49480255017728 32.19672431131448),['湖北省'],['襄阳市'],['谷城县'],[],[],[],[],[],[],[],70.24257297962865,0.9860816718779962,111.49480255017728,32.19672431131448
895,294.0,南阳郡,['南阳郡'],,[['南阳']],[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.18605667760141,33.06080863027986
896,294.0,郢,['郢'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
897,294.0,秦平,['秦平'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
898,295.0,重庆市涪陵区,['重庆市涪陵区'],,"[['重庆', '涪陵']]",[{'county': 500102}],County,[],modern,POINT (107.31483157123321 29.688802703627246),['重庆市'],['重庆市辖区'],['涪陵区'],[],[],[],[],[],[],[],79.65273664934335,0.9842170797925834,107.31483157123321,29.688802703627246
899,296.0,湖北省江陵县,['湖北省江陵县'],,"[['湖北', '江陵']]",[{'county': 421024}],County,[],modern,POINT (112.46316854623493 30.091462266142543),['湖北省'],['荆州市'],['江陵县'],[],[],[],[],[],[],[],52.83034985695383,0.9895318449635581,112.46316854623493,30.091462266142543
900,299.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
901,299.0,巫郡,['巫郡'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
902,299.0,楚郡,['楚郡'],,[['楚郡']],[{'LEV1': 'hvd_33424'}],['郡'],[],historic,POINT (117.18768 34.26963),[],[],[],['楚郡'],['东汉'],[],[],[],[70],[87],8.999699889883232,0.9982167399234751,117.18768,34.26963
903,299.0,重庆市巫山,['重庆市巫山'],,"[['重庆', '巫山']]",[{'county': 500237}],County,[],modern,POINT (109.96630345162689 31.142293026111695),['重庆市'],['重庆市辖县'],['巫山县'],[],[],[],[],[],[],[],88.58474514957328,0.9824472325358381,109.96630345162689,31.142293026111695
904,299.0,巫本,['巫本'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
905,299.0,巫县,['巫县'],,[['巫县']],[{'LEV1': 'hvd_44493'}],['县'],[],historic,POINT (109.88927 31.09457),[],[],[],['巫县'],['南郡'],[],[],[],[-277],[279],0.0009540988215243852,0.9999998109485474,109.88927,31.09457
906,303.0,河南省新郑市,['河南省新郑市'],,"[['河南', '新郑']]",[{'county': 410184}],County,[],modern,POINT (113.78138131984028 34.480015827257546),['河南省'],['郑州市'],['新郑市'],[],[],[],[],[],[],[],41.76272480774678,0.9917248574121602,113.78138131984028,34.480015827257546
907,304.0,河南省原阳县,['河南省原阳县'],,"[['河南', '原阳']]",[{'county': 410725}],County,[],modern,POINT (113.9335926168259 35.022581390415695),['河南省'],['新乡市'],['原阳县'],[],[],[],[],[],[],[],63.93833858648497,0.987330834588298,113.9335926168259,35.022581390415695
908,304.0,河南郡,['河南郡'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
909,307.0,济阴郡,['济阴郡'],,[['济阴']],[{'LEV2': 'hvd_115421'}],['郡'],[],historic,POINT (115.55243 35.08947),[],[],[],[],['济阴郡'],[],[],[],[556.0],[582.0],0.0009118869247712178,0.9999998193126919,115.55243,35.08947
910,307.0,宋国,['宋国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
911,307.0,陶县,['陶县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
912,307.0,山东省定陶县,['山东省定陶县'],,"[['山东', '定陶']]",[{'county': 371703}],County,[],modern,POINT (115.62928609886544 35.131485986724925),['山东省'],['菏泽市'],['定陶区'],[],[],[],[],[],[],[],44.59219611395431,0.9911642072482916,115.62928609886544,35.131485986724925
913,307.0,定陶,['定陶'],,[['定陶']],[{'county': 371703}],County,[],modern,POINT (115.62928609886544 35.131485986724925),['山东省'],['菏泽市'],['定陶区'],[],[],[],[],[],[],[],44.59219611395431,0.9911642072482916,115.62928609886544,35.131485986724925
914,307.0,陶郡,['陶郡'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
915,308.0,伊,['伊'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
916,308.0,河南郡,['河南郡'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
917,308.0,偃师,['偃师'],,[['偃师']],[{'county': 410381}],County,[],modern,POINT (112.68494495332375 34.637251734476166),['河南省'],['洛阳市'],['偃师市'],[],[],[],[],[],[],[],44.69381359443931,0.9911440720884258,112.68494495332375,34.637251734476166
918,308.0,河南,['河南'],南,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
919,308.0,平阴,['平阴'],,[['平阴']],[{'county': 370124}],County,[],modern,POINT (116.36733013535067 36.20775233303512),['山东省'],['济南市'],['平阴县'],[],[],[],[],[],[],[],39.12905987424965,0.9922467092059215,116.36733013535067,36.20775233303512
920,308.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
921,308.0,洛阳,['洛阳'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.87842175433917,34.32697013404825
922,309.0,河南县,['河南县'],,[['河南县']],[{'county': 632324}],County,[],modern,POINT (101.56579259187743 34.49580599319184),['青海省'],['黄南藏族自治州'],['河南蒙古族自治县'],[],[],[],[],[],[],[],129.2472295206638,0.9743900988671039,101.56579259187743,34.49580599319184
923,309.0,河南省汝州市,['河南省汝州市'],,"[['河南', '汝州']]",[{'county': 410482}],County,[],modern,POINT (112.8271541348324 34.14552697000572),['河南省'],['平顶山市'],['汝州市'],[],[],[],[],[],[],[],57.184412763632416,0.9886691021335571,112.8271541348324,34.14552697000572
924,309.0,梁城,['梁城'],,[['梁城']],[{'LEV1': 'hvd_149613'}],['村镇'],[],historic,POINT (113.32269 33.25727),['山西省'],['阳泉市'],['城区'],['梁城'],['裕州'],['南阳府'],['河南'],[],[1911],[1911],9.687206475186159,0.9980805128202473,113.32269,33.25727
925,309.0,梁县,['梁县'],,[['梁县']],[{'LEV1': 'hvd_43066'}],['县'],[],historic,POINT (117.55444 31.99765),[],[],[],['梁县'],['庐州'],['淮南西路'],['北宋'],[],[1162],[1368],6.973935555646773,0.9986181382707414,117.55444,31.99765
926,311.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
927,311.0,偃师,['偃师'],,[['偃师']],[{'county': 410381}],County,[],modern,POINT (112.68494495332375 34.637251734476166),['河南省'],['洛阳市'],['偃师市'],[],[],[],[],[],[],[],44.69381359443931,0.9911440720884258,112.68494495332375,34.637251734476166
928,311.0,毂城,['毂城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],[],[],[],[],[],[],[],11.212881781079998,0.9977782054215529,113.54813158677086,37.86591791066611
929,311.0,洛阳,['洛阳'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.87842175433917,34.32697013404825
930,311.0,韩,['韩'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
931,311.0,河南,['河南'],南,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
932,311.0,河南偃师市,['河南偃师市'],,"[['河南', '偃师']]",[{'county': 410381}],County,[],modern,POINT (112.68494495332375 34.637251734476166),['河南省'],['洛阳市'],['偃师市'],[],[],[],[],[],[],[],44.69381359443931,0.9911440720884258,112.68494495332375,34.637251734476166
933,311.0,平阴,['平阴'],,[['平阴']],[{'county': 370124}],County,[],modern,POINT (116.36733013535067 36.20775233303512),['山东省'],['济南市'],['平阴县'],[],[],[],[],[],[],[],39.12905987424965,0.9922467092059215,116.36733013535067,36.20775233303512
934,312.0,洛州,['洛州'],,[['洛州']],[{'LEV2': 'hvd_110963'}],['州'],[],historic,POINT (112.38263 34.66528),[],[],[],[],['洛州'],['唐'],[],[],[621.0],[741.0],3.4663493177509856,0.9993131546134574,112.38263,34.66528
935,312.0,颍川郡,['颍川郡'],,[['颍川']],[{'LEV2': 'hvd_112599'}],['郡'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['颍川郡'],['西汉'],[],[],[-194.0],[0.0],3.8685504605195598,0.9992334598181412,113.46706,34.16249
936,314.0,安阳县,['安阳县'],,[['安阳']],[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.91996657201076,35.78345203480426
937,314.0,安阳城,['安阳城'],,"[['阳城'], ['安阳']]","[{'county': 140522}, {'prefecture': 4105}]",Prefecture,['Multiple Matches'],modern,POINT (113.36725001216777 35.655522673958615),"['山西省', '河南省']","['安阳市', '晋城市']","['阳城县', 'NA']",[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.36725001216777,35.655522673958615
938,314.0,河南省安阳市,['河南省安阳市'],,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.91996657201076,35.78345203480426
939,314.0,相州,['相州'],,[['相州']],[{'LEV2': 'hvd_112948'}],['州'],[],historic,POINT (114.41195 36.27238),[],[],[],[],['相州'],['北周'],[],[],[578.0],[606.0],1.899326932350818,0.9996236547960297,114.41195,36.27238
940,314.0,汾城,['汾城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],[],[],[],[],[],[],[],11.212881781079998,0.9977782054215529,113.54813158677086,37.86591791066611
941,314.0,汝南郡,['汝南郡'],,[['汝南']],[{'county': 411727}],County,[],modern,POINT (114.28378837944982 32.91278058629857),['河南省'],['驻马店市'],['汝南县'],[],[],[],[],[],[],[],62.55839383463925,0.9876042659708869,114.28378837944982,32.91278058629857
942,314.0,安阳,['安阳'],,[['安阳']],[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.91996657201076,35.78345203480426
943,315.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
944,315.0,韩都郑县,['韩都郑县'],,[['郑县']],[{'LEV1': 'hvd_70321'}],['县'],[],historic,POINT (109.85004 34.53556),[],[],[],['郑县'],[],[],[],[],[583],[583],5.517793468952785,0.9989066678973646,109.85004,34.53556
945,315.0,京,['京'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
946,315.0,河南新郑,['河南新郑'],,"[['河南', '新郑']]",[{'county': 410184}],County,[],modern,POINT (113.78138131984028 34.480015827257546),['河南省'],['郑州市'],['新郑市'],[],[],[],[],[],[],[],41.76272480774678,0.9917248574121602,113.78138131984028,34.480015827257546
947,315.0,郑,['郑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
948,315.0,郑县,['郑县'],,[['郑县']],[{'LEV1': 'hvd_70321'}],['县'],[],historic,POINT (109.85004 34.53556),[],[],[],['郑县'],[],[],[],[],[583],[583],5.517793468952785,0.9989066678973646,109.85004,34.53556
949,315.0,韩国,['韩国'],,[['韩国']],[{'LEV2': 'hvd_112597'}],['国'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['韩国'],['西汉'],[],[],[-202.0],[-202.0],3.8685504605195598,0.9992334598181412,113.46706,34.16249
950,315.0,韩,['韩'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
951,316.0,安徽省淮南市,['安徽省淮南市'],,"[['安徽', '淮南']]",[{'prefecture': 3404}],Prefecture,[],modern,POINT (116.79432140513337 32.48011369685736),['安徽省'],['淮南市'],['NA'],[],[],[],[],[],[],[],127.33251239154337,0.9747694935864808,116.79432140513337,32.48011369685736
952,316.0,曲阳,['曲阳'],,[['曲阳']],[{'county': 130634}],County,[],modern,POINT (114.60372067876312 38.728811297647084),['河北省'],['保定市'],['曲阳县'],[],[],[],[],[],[],[],57.16264845642261,0.9886734146573762,114.60372067876312,38.728811297647084
953,316.0,九江郡,['九江郡'],,[['九江']],[{'prefecture': 3604}],Prefecture,[],modern,POINT (115.32342667609558 29.384640572068914),['江西省'],['九江市'],['NA'],[],[],[],[],[],[],[],307.73625872244395,0.939023101770788,115.32342667609558,29.384640572068914
954,316.0,曲阳县,['曲阳县'],,[['曲阳']],[{'county': 130634}],County,[],modern,POINT (114.60372067876312 38.728811297647084),['河北省'],['保定市'],['曲阳县'],[],[],[],[],[],[],[],57.16264845642261,0.9886734146573762,114.60372067876312,38.728811297647084
955,318.0,巩县,['巩县'],,[['巩县']],[{'LEV1': 'hvd_564'}],['县'],[],historic,POINT (113.051 34.78511),['河南省'],['郑州市'],['巩义市'],['巩县'],['河南府'],['河南'],[],[],[1820],[1820],1.1834316551004964,0.9997655070224943,113.051,34.78511
956,318.0,河南省洛阳市,['河南省洛阳市'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.87842175433917,34.32697013404825
957,318.0,河南郡,['河南郡'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
958,318.0,偃师,['偃师'],,[['偃师']],[{'county': 410381}],County,[],modern,POINT (112.68494495332375 34.637251734476166),['河南省'],['洛阳市'],['偃师市'],[],[],[],[],[],[],[],44.69381359443931,0.9911440720884258,112.68494495332375,34.637251734476166
959,318.0,河南省巩义,['河南省巩义'],,"[['河南', '巩义']]",[{'county': 410181}],County,[],modern,POINT (113.07670812825705 34.70520319415691),['河南省'],['郑州市'],['巩义市'],[],[],[],[],[],[],[],44.34613734570631,0.9912129629605113,113.07670812825705,34.70520319415691
960,318.0,平阴县,['平阴县'],,[['平阴']],[{'county': 370124}],County,[],modern,POINT (116.36733013535067 36.20775233303512),['山东省'],['济南市'],['平阴县'],[],[],[],[],[],[],[],39.12905987424965,0.9922467092059215,116.36733013535067,36.20775233303512
961,318.0,河南省孟津县,['河南省孟津县'],,"[['河南', '孟津']]",[{'county': 410322}],County,[],modern,POINT (112.4595746335189 34.85055677446125),['河南省'],['洛阳市'],['孟津县'],[],[],[],[],[],[],[],53.968000477801866,0.989306423343058,112.4595746335189,34.85055677446125
962,318.0,河南,['河南'],南,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
963,318.0,毂城,['毂城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],[],[],[],[],[],[],[],11.212881781079998,0.9977782054215529,113.54813158677086,37.86591791066611
964,318.0,平阴,['平阴'],,[['平阴']],[{'county': 370124}],County,[],modern,POINT (116.36733013535067 36.20775233303512),['山东省'],['济南市'],['平阴县'],[],[],[],[],[],[],[],39.12905987424965,0.9922467092059215,116.36733013535067,36.20775233303512
965,318.0,偃师本,['偃师本'],,[['偃师']],[{'county': 410381}],County,[],modern,POINT (112.68494495332375 34.637251734476166),['河南省'],['洛阳市'],['偃师市'],[],[],[],[],[],[],[],44.69381359443931,0.9911440720884258,112.68494495332375,34.637251734476166
966,318.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
967,318.0,洛阳,['洛阳'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.87842175433917,34.32697013404825
968,319.0,洛阳县,['洛阳县'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.87842175433917,34.32697013404825
969,319.0,三川,['三川'],,[['三川']],[{'LEV2': 'hvd_112139'}],['郡'],[],historic,POINT (112.41652 34.67085),[],[],[],[],['三川郡'],['秦'],[],[],[-249.0],[-207.0],0.0009165221328214697,0.999999818394241,112.41652,34.67085
970,319.0,河南郡,['河南郡'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
971,319.0,洛州洛阳县,['洛州洛阳县'],,"[['洛阳', '洛州']]",[{'LEV1': 'hvd_82839'}],['县'],[],historic,POINT (112.38263 34.66528),['河南省'],['洛阳市'],['NA'],['洛阳县'],['洛州'],['唐'],[],[],[710],[1071],3.4663493177509856,0.9993131546134574,112.38263,34.66528
972,319.0,洛邑,['洛邑'],,[['洛邑']],[{'LEV1': 'hvd_70915'}],['县'],[],historic,POINT (104.91336 33.39463),[],[],[],['洛邑县'],['凤翔府'],[],[],[],[547],[605],1.4812980324146516,0.9997064858078646,104.91336,33.39463
973,319.0,雒阳,['雒阳'],,[['雒阳']],[{'LEV1': 'hvd_82826'}],['县'],[],historic,POINT (112.59631 34.73157),[],[],[],['雒阳县'],['三川郡'],['秦'],[],[],[-249],[13],1.0367829446038925,0.9997945649681927,112.59631,34.73157
974,319.0,周城,['周城'],,[['周城']],[{'LEV1': 'hvd_70897'}],['县'],[],historic,POINT (107.79633 34.47827),['山西省'],['阳泉市'],['城区'],['周城县'],['平秦郡'],[],[],[],[445],[448],3.036199080596333,0.9993983874272413,107.79633,34.47827
975,319.0,洛阳,['洛阳'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.87842175433917,34.32697013404825
976,324.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
977,324.0,陈留郡,['陈留郡'],,[['陈留']],[{'LEV1': 'hvd_573'}],['县'],[],historic,POINT (114.52453 34.67319),[],[],[],['陈留县'],['开封府'],['河南'],[],[],[1820],[1820],0.0011093460319810068,0.999999780186838,114.52453,34.67319
978,325.0,郑国,['郑国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
979,325.0,河南省沁阳市,['河南省沁阳市'],,"[['河南', '沁阳']]",[{'county': 410882}],County,[],modern,POINT (112.85669844553732 35.14110672107772),['河南省'],['焦作市'],['沁阳市'],[],[],[],[],[],[],[],36.01866515826829,0.99286302339274,112.85669844553732,35.14110672107772
980,326.0,江夏郡,['江夏郡'],,[['江夏']],[{'county': 420115}],County,[],modern,POINT (114.33140927057349 30.271980815618022),['湖北省'],['武汉市'],['江夏区'],[],[],[],[],[],[],[],68.5272526120284,0.9864215568038736,114.33140927057349,30.271980815618022
