,index,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y,closeness,target_toponym
276,276,144.0,成襄,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
277,277,144.0,平阴,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
278,278,144.0,鄩氏,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
279,279,144.0,鄫,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
280,280,144.0,隰城,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
281,281,144.0,莆子,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
282,282,144.0,奇氏,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
283,283,144.0,盧阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
284,284,144.0,平氏,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
285,285,144.0,完（冠）阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
286,286,144.0,星阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
287,287,144.0,人也,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
288,288,144.0,氏金,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
289,289,144.0,平于,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
290,290,144.0,沙乇,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
291,291,144.0,干关,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
292,292,144.0,平阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
293,293,144.0,邸,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
294,294,144.0,北箕,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
295,295,144.0,狋氏,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
296,296,144.0,圁阳化,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
297,297,144.0,阳新化,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
298,298,144.0,成,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
299,299,144.0,成白,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
300,300,144.0,上（曲）阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
301,301,144.0,下（曲）阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
302,302,144.0,安阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
303,303,144.0,家阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
304,304,144.0,上尃（博）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
305,305,144.0,下尃（博）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
306,306,144.0,北九门,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
307,307,144.0,五陉,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
308,308,144.0,封氏,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
309,309,144.0,新处,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
310,310,144.0,王夸,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
311,311,144.0,关,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
312,312,144.0,宋子,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
313,313,144.0,上艾,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
314,314,144.0,平台,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
315,315,144.0,凭,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
316,316,144.0,邓（苏）阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
317,317,144.0,邢,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
318,318,144.0,鸾即,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
319,319,144.0,觱,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
320,320,144.0,安险（阴？、险？）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
321,321,144.0,大酉,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
322,322,144.0,鄚,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
323,323,144.0,阿,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
324,324,144.0,貍,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
325,325,144.0,亲（新）处,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
326,326,144.0,阳湔（原）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
327,327,144.0,余亡（吾）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
328,328,144.0,戏,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
329,329,144.0,武阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
330,330,144.0,战（沾？）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
331,331,145.0,温县,河南省温县西南,['河南省温县西南'],西南,"[['温县', '河南']]",[{'LEV1': 'hvd_562'}],['县'],[],historic,POINT (113.07546 34.93812),['河南省'],['焦作市'],['温县'],['温县'],['怀庆府'],['河南'],[],[],[1820],[1820],3.809706139204343,0.9992451196212696,113.07546,34.93812,0.8334300180279839,﻿温
332,332,146.0,少梁,陕西省韩城市西南,['陕西省韩城市西南'],西南,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.28597016323522 35.446027127981765),['陕西省'],['渭南市'],['韩城市'],[],[],[],[],[],[],[],60.05591235794816,0.9881001242066312,110.28597016323522,35.446027127981765,0.9999999999999923,﻿少梁
333,333,147.0,中山,大荔县西南洛河南岸,['大荔县西南洛河南岸'],,[['河南岸']],[{'LEV1': 'hvd_126193'}],['村镇'],[],historic,POINT (114.41546 23.07841),"['重庆市', '河南省', '陕西省']","['NA', '渭南市', '重庆市辖区']","['NA', '大荔县', '南岸区']",['河南岸'],['归善县'],['惠州府'],['广东'],[],[1911],[1911],1.2612394408198824,0.99975008967307,114.41546,23.07841,0.0,
334,334,147.0,郑,合阳县东南,['合阳县东南'],东南,[['合阳']],[{'county': 610524}],County,[],modern,POINT (110.25805341874907 35.1197875851478),['陕西省'],['渭南市'],['合阳县'],[],[],[],[],[],[],[],54.72411301305493,0.9891566022030228,110.25805341874909,35.1197875851478,0.0,
335,335,148.0,邺,河北省临漳县西南,['河北省临漳县西南'],西南,"[['河北', '临漳']]",[{'county': 130423}],County,[],modern,POINT (114.54267540902563 36.16729457408801),['河北省'],['邯郸市'],['临漳县'],[],[],[],[],[],[],[],37.37513676275535,0.9925942431348628,114.54267540902563,36.16729457408801,0.9999999999999984,﻿邺
336,336,150.0,苦陉,河北省无极县东北,['河北省无极县东北'],东北,"[['河北', '无极']]",[{'county': 130130}],County,[],modern,POINT (115.02830651520212 38.23850613689574),['河北省'],['石家庄市'],['无极县'],[],[],[],[],[],[],[],32.784214518303536,0.9935039188410676,115.02830651520212,38.23850613689574,0.9999999999999957,苦陉
337,337,151.0,酸枣,河南省延津县西南,['河南省延津县西南'],西南,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.12924841501902 35.193294016954795),['河南省'],['新乡市'],['延津县'],[],[],[],[],[],[],[],50.74193853831405,0.9899456565987748,114.12924841501902,35.193294016954795,0.9999999999999981,﻿酸枣
338,338,152.0,承匡,河南省睢县西南匡城,['河南省睢县西南匡城'],,"[['睢县', '河南']]",[{'LEV1': 'hvd_82165'}],['县'],[],historic,POINT (115.06597 34.4305),['河南省'],['商丘市'],['睢县'],['睢县'],['开封府'],['河南布政使司'],['明'],[],[1377],[1379],7.260805827182603,0.9985612958972588,115.06597,34.4305,0.975574438802862,﻿承匡
339,339,152.0,襄陵,陈留郡襄邑下颜师古注引圈称所云“襄邑，宋地，本承匡襄陵乡也。宋襄公所葬，故曰襄陵。秦始皇以承匡卑湿，故徒县于襄陵，谓之襄邑，县西三十里有承匡城,['陈留郡襄邑下颜师古注引圈称所云“襄邑，宋地，本承匡襄陵乡也。宋襄公所葬，故曰襄陵。秦始皇以承匡卑湿，故徒县于襄陵，谓之襄邑，县西三十里有承匡城'],,"[['襄邑', '陈留']]",[{'LEV1': 'hvd_82156'}],['县'],[],historic,POINT (115.06597 34.4305),"['山西省', '山东省', '云南省']","['临沧市', '普洱市', '德州市', '临汾市', '阳泉市']","['古县', '西盟佤族自治县', '云县', '城区', '陵城区']",['襄邑县'],['陈留郡'],[],[],[],[23],[25],7.260805827182603,0.9985612958972588,115.06597,34.4305,0.0,
340,340,153.0,安邑,山西省夏县西北,['山西省夏县西北'],西北,"[['夏县', '山西']]",[{'LEV1': 'hvd_1154'}],['县'],[],historic,POINT (111.22005 35.13745),['山西省'],['运城市'],['夏县'],['夏县'],['解州'],['山西'],[],[],[1820],[1820],1.8176181191053944,0.9996398451208564,111.22005,35.13745,0.9423831403723419,﻿安邑
341,341,153.0,王垣,山西省垣曲县东南,['山西省垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],[],[],[],[],[],[],[],55.8526680635654,0.988932982839004,111.95547897846052,35.17075479973811,0.9999999999999969,王垣
342,342,157.0,大梁,河南省开封市,['河南省开封市'],,"[['河南', '开封']]",[{'prefecture': 4102}],Prefecture,[],modern,POINT (114.53029986642758 34.60656434330035),['河南省'],['开封市'],['NA'],[],[],[],[],[],[],[],139.39624347015476,0.97237910609916,114.53029986642758,34.60656434330035,0.9999999999999988,﻿大梁
343,343,158.0,绛,山西省侯马市西,['山西省侯马市西'],西,"[['山西', '侯马']]",[{'county': 141081}],County,[],modern,POINT (111.32846183259753 35.59036828305365),['山西省'],['临汾市'],['侯马市'],[],[],[],[],[],[],[],18.11651056283706,0.9964102747416096,111.32846183259753,35.59036828305365,0.9999999999999335,﻿绛
344,344,161.0,济阳县,今河南省兰考县东北,['今河南省兰考县东北'],东北,"[['河南', '兰考']]",[{'county': 410225}],County,[],modern,POINT (115.09196939744291 34.94527385867838),['河南省'],['开封市'],['兰考县'],[],[],[],[],[],[],[],50.45387348436093,0.99000273571435,115.09196939744292,34.94527385867838,1.0,﻿济阳
345,345,162.0,㶏阴,今河南省沙河南岸自漯河市以东至周口市一带,['今河南省沙河南岸自漯河市以东至周口市一带'],,"[['河南', '漯河'], ['河南', '周口']]","[{'prefecture': 4111}, {'prefecture': 4116}]",Prefecture,['Multiple Matches'],modern,POINT (114.39245479669374 33.69235373031368),['河南省'],"['漯河市', '周口市']",['NA'],[],[],[],[],[],[],[],215.3081824330984,0.9573374122937496,114.39245479669374,33.69235373031368,1.0,﻿㶏阴
346,346,163.0,顿丘,河南浚县西,['河南浚县西'],西,"[['浚县', '河南']]",[{'LEV1': 'hvd_621'}],['县'],[],historic,POINT (114.54432 35.66838),['河南省'],['鹤壁市'],['浚县'],['浚县'],['卫辉府'],['河南'],[],[],[1820],[1820],0.0011095286529319,0.9999997801506524,114.54432,35.66838,0.7965275598071269,﻿顿丘
347,347,163.0,淇,顿丘,['顿丘'],,[['顿丘']],[{'LEV1': 'hvd_44812'}],['县'],[],historic,POINT (115.03487 35.68114),['河北省'],['邯郸市'],['邱县'],['顿丘县'],['澶州'],['后晋'],[],[],[938],[1072],3.2809958997905544,0.9993498817659558,115.03487,35.68114,0.0,
348,348,163.0,顿丘,晋定公三十一年（前482）城,['晋定公三十一年（前482）城'],,"[['城'], ['晋'], ['定']]","[{'county': 140302}, {'county': 130183}, {'county': 130682}]",County,['Multiple Matches'],modern,POINT (114.5655450769592 38.106001719571935),"['山西省', '河北省']","['石家庄市', '保定市', '阳泉市']","['城区', '定州市', '晋州市']",[],[],[],[],[],[],[],52.01295936683398,0.989693808122974,114.5655450769592,38.106001719571935,0.0,﻿顿丘
349,349,164.0,阴晋,陕西省华阴市东,['陕西省华阴市东'],东,"[['陕西', '华阴']]",[{'county': 610582}],County,[],modern,POINT (110.11763006113412 34.52954863737746),['陕西省'],['渭南市'],['华阴市'],[],[],[],[],[],[],[],34.047878659728475,0.9932535280679182,110.11763006113412,34.52954863737746,0.9999999999999727,﻿阴晋
350,350,166.0,蒲子（蒲阳）,山西隰县,['山西隰县'],,"[['山西', '隰']]",[{'county': 141031}],County,[],modern,POINT (111.03617294127261 36.698794930447754),['山西省'],['临汾市'],['隰县'],[],[],[],[],[],[],[],55.1378197752324,0.989074627608158,111.0361729412726,36.69879493044776,0.9999999999999889,﻿蒲子（蒲阳）
351,351,167.0,漆垣,陕西铜川西北,['陕西铜川西北'],西北,"[['陕西', '铜川']]",[{'prefecture': 6102}],Prefecture,[],modern,POINT (108.98821904074333 35.39063147898062),['陕西省'],['铜川市'],['NA'],[],[],[],[],[],[],[],97.64363848488588,0.9806522434784232,108.98821904074332,35.39063147898062,0.44501901063187094,﻿漆垣
352,352,168.0,高奴县,今陕西延安市东北延河北岸,['今陕西延安市东北延河北岸'],,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.55932185655246 36.421073135683955),['陕西省'],['延安市'],['NA'],[],[],[],[],[],[],[],294.1588302526417,0.9417134232735402,109.55932185655246,36.42107313568396,0.8858424387295154,﻿高奴
353,353,169.0,皮氏,山西省河津县西,['山西省河津县西'],西,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.63696218903414 35.60377636215732),['山西省'],['运城市'],['河津市'],[],[],[],[],[],[],[],35.338191807329146,0.9929978568843804,110.63696218903414,35.60377636215732,0.999999999999998,﻿皮氏
354,354,170.0,蒲坂,山西省永济县西南,['山西省永济县西南'],西南,"[['山西', '永济']]",[{'county': 140881}],County,[],modern,POINT (110.38275114057996 34.850721704762805),['山西省'],['运城市'],['永济市'],[],[],[],[],[],[],[],56.14067997218134,0.9888759142539976,110.38275114057996,34.850721704762805,0.0,
355,355,172.0,平丘,河南省封丘县东,['河南省封丘县东'],东,"[['河南', '封丘']]",[{'county': 410727}],County,[],modern,POINT (114.57358337979448 35.08449169212227),['河南省'],['新乡市'],['封丘县'],[],[],[],[],[],[],[],54.1396919542217,0.9892724032580412,114.57358337979448,35.08449169212227,0.9999999999999971,﻿平丘
356,356,173.0,首垣,河南省长垣县东北,['河南省长垣县东北'],东北,"[['河南', '长垣']]",[{'county': 410783}],County,[],modern,POINT (114.85840202117504 35.303874201856985),['河南省'],['新乡市'],['长垣市'],[],[],[],[],[],[],[],52.75198117471097,0.9895473734527304,114.85840202117504,35.303874201856985,0.9999999999999967,﻿首垣
357,357,177.0,单父,山东省单县,['山东省单县'],,"[['单县', '山东']]",[{'LEV1': 'hvd_1072'}],['县'],[],historic,POINT (116.07925 34.7979),['山东省'],['菏泽市'],['单县'],['单县'],['曹州府'],['山东'],[],[],[1820],[1820],5.34943850741873,0.998940026863248,116.07925,34.7979,0.9862117978620055,﻿单父
358,358,178.0,高都县,山西晋城市,['山西晋城市'],,"[['山西', '晋城']]",[{'prefecture': 1405}],Prefecture,[],modern,POINT (112.78425521101443 35.63529741551079),['山西省'],['晋城市'],['NA'],[],[],[],[],[],[],[],154.39342568435433,0.9694074651966657,112.78425521101444,35.63529741551079,0.9999999999999999,﻿高都
359,359,180.0,燕,河南省延津县东北,['河南省延津县东北'],东北,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.34314971462354 35.40672040912101),['河南省'],['新乡市'],['延津县'],[],[],[],[],[],[],[],50.74193853831405,0.9899456565987748,114.34314971462354,35.40672040912101,0.9999999999999982,﻿燕
360,360,180.0,虚,河南省延津县东,['河南省延津县东'],东,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.31549415358043 35.305012622603826),['河南省'],['新乡市'],['延津县'],[],[],[],[],[],[],[],50.74193853831405,0.9899456565987748,114.31549415358045,35.305012622603826,0.9999999999999829,虚
361,361,180.0,长平,河南省西华县东北,['河南省西华县东北'],东北,"[['河南', '西华']]",[{'county': 411622}],County,[],modern,POINT (114.58752658261426 33.88403925529807),['河南省'],['周口市'],['西华县'],[],[],[],[],[],[],[],63.14239530505332,0.9874885480558936,114.58752658261426,33.88403925529807,0.9999999999999982,长平
