c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs2_ID,belongs2_Name,belongs3_ID,belongs3_Name,belongs4_ID,belongs4_Name,belongs5_ID,belongs5_Name
4954,,Wendeng,文登,Xian,1430,1448,122.056686,37.193062,4952,寧海州,4945,登州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4926,,Fan Xian,范縣,Xian,1430,1448,115.6297226,35.93528748,4924,濮州,4908,東昌府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4907,,Fei Xian,費縣,Xian,1430,1448,117.964623,35.265209,4904,沂州,4876,兗州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4959,,Wei Xian,濰縣,Xian,1430,1448,119.106499,36.702705,4957,平度州,4955,萊州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4944,,Rizhao,日照,Xian,1430,1448,119.54641,35.393181,4941,莒州,4929,青州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4922,,Xiajin,夏津,Xian,1430,1448,116.001677,36.949275,4919,高唐州,4908,東昌府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4963,,Gaomi,高密,Xian,1430,1448,119.752564,36.385406,4961,膠州,4955,萊州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4960,,Changyi,昌邑,Xian,1430,1448,119.3999786,36.85566711,4957,平度州,4955,萊州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4901,,Pingyin,平陰,Xian,1430,1448,116.448669,36.286934,4897,東平州,4876,兗州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4962,,Jiao Zhou,膠州,Zhou,1430,1448,120.0073013,36.30002594,4961,膠州,4955,萊州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4872,,Lijin,利津,Xian,1430,1448,118.255593,37.49131,4870,濱州,4840,濟南府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4867,,Haifeng,海豐,Xian,1430,1448,117.601212,37.740623,4864,武定州,4840,濟南府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4943,,Yishui,沂水,Xian,1430,1448,118.623947,35.791027,4941,莒州,4929,青州府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4923,,Wucheng,武城,Xian,1430,1448,115.886307,37.14809,4919,高唐州,4908,東昌府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
4875,,Binzhou Coastal Waters,濱州海岸海水,Haianhaishui,1430,1448,117.9653091,37.47833252,4870,濱州,4840,濟南府,4839,山東布政司,302045,山東淮揚巡撫,4329,明朝
6445,,Ami Zhou,阿迷州,Zhou,1441,1448,103.2338104,23.71490479,6444,阿迷州,6429,臨安府,6370,雲南布政司,302047,雲南總督,4329,明朝
6467,,Xinxing Zhou,新興州,Zhou,1441,1448,102.537323,24.35551071,6466,新興州,6462,澂江府,6370,雲南布政司,302047,雲南總督,4329,明朝
6405,,Jinning Zhou,晉寧州,Zhou,1441,1448,102.7432098,24.70311928,6404,晉寧州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6450,,Hexi,河西,Xian,1441,1448,102.639282,24.141741,6447,寧州,6429,臨安府,6370,雲南布政司,302047,雲南總督,4329,明朝
6469,,Lu'nan Zhou,路南州,Zhou,1441,1448,103.2599335,24.76148033,6468,路南州,6462,澂江府,6370,雲南布政司,302047,雲南總督,4329,明朝
6528,,Shijiu,石舊,Xian,1441,1448,102.468935,25.574311,6526,祿勸州,6522,武定軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6441,,Jianshui Zhou,建水州,Zhou,1441,1448,102.8223114,23.62455177,6440,建水州,6429,臨安府,6370,雲南布政司,302047,雲南總督,4329,明朝
6486,,Weimo Zhou,維摩州,Zhou,1441,1448,103.7,24.3,6485,維摩州,6479,廣西府,6370,雲南布政司,302047,雲南總督,4329,明朝
6461,,Zhennan Zhou,鎮南州,Zhou,1441,1448,101.1461868,25.24324036,6460,鎮南州,6452,楚雄府,6370,雲南布政司,302047,雲南總督,4329,明朝
6415,,Yimen,易門,Xian,1441,1448,102.149765,24.67262077,6412,昆陽州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6459,,Nan'an Zhou,南安州,Zhou,1441,1448,101.5880508,24.87164497,6458,南安州,6452,楚雄府,6370,雲南布政司,302047,雲南總督,4329,明朝
6542,,Linxi,臨西,Xian,1441,1448,99.285271,27.186052,6540,巨津州,6531,麗江軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6407,,Chenggong,呈貢,Xian,1441,1448,102.7989578,24.90134239,6404,晉寧州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6535,,Tong'an Zhou,通安州,Zhou,1441,1448,100.2359772,26.87462997,6534,通安州,6531,麗江軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6410,,Luoci,羅次,Xian,1441,1448,102.3012619,25.30924797,6408,安寧州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6524,,Nandian,南甸,Xian,1441,1448,102.429463,25.534346,6523,和曲州,6522,武定軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6402,,Songming Zhou,嵩明州,Zhou,1441,1448,103.0333176,25.3413372,6401,嵩明州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6525,,Yuanmou,元謀,Xian,1441,1448,101.895927,25.622934,6523,和曲州,6522,武定軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6527,,Luquan Zhou,祿勸州,Zhou,1441,1448,102.4617233,25.56265068,6526,祿勸州,6522,武定軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6428,,Binchuan Zhou,賓川州,Zhou,1441,1448,100.5778351,25.83027077,6427,賓川州,6416,大理府,6370,雲南布政司,302047,雲南總督,4329,明朝
6413,,Kunyang Zhou,昆陽州,Zhou,1441,1448,102.5997391,24.67328453,6412,昆陽州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6423,,Langqiong Zhou,浪穹州,Zhou,1441,1448,99.949234,26.112703,6421,鄧川州,6416,大理府,6370,雲南布政司,302047,雲南總督,4329,明朝
6515,,Dayao,大姚,Xian,1441,1448,101.32531,25.725731,6513,姚州,6512,姚安軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6478,,Fu Zhou,富州,Zhou,1441,1448,105.8503952,23.64805794,6477,富州,6475,廣南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6541,,Jujin Zhou,巨津州,Zhou,1441,1448,99.64723969,27.30767632,6540,巨津州,6531,麗江軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6409,,Anning Zhou,安寧州,Zhou,1441,1448,102.4741211,24.91844177,6408,安寧州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6411,,Lufeng,祿豐,Xian,1441,1448,102.080101,25.147398,6408,安寧州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6514,,Yao Zhou,姚州,Zhou,1441,1448,101.2424622,25.51374054,6513,姚州,6512,姚安軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6449,,Tonghai,通海,Xian,1441,1448,102.755607,24.106072,6447,寧州,6429,臨安府,6370,雲南布政司,302047,雲南總督,4329,明朝
6521,,Shun Zhou,順州,Zhou,1441,1448,100.561615,26.62351608,6520,順州,6516,鶴慶軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6507,,Luliang Zhou,陸涼州,Zhou,1441,1448,103.662529,25.03226471,6506,陸涼州,6501,曲靖軍民府,6370,雲南布政司,302047,雲南總督,4329,明朝
6446,,Mengzi,蒙自,Xian,1441,1448,103.236753,23.355473,6444,阿迷州,6429,臨安府,6370,雲南布政司,302047,雲南總督,4329,明朝
6406,,Guihua,歸化,Xian,1441,1448,102.7432,24.70312,6404,晉寧州,6397,雲南府,6370,雲南布政司,302047,雲南總督,4329,明朝
6448,,Ning Zhou,寧州,Zhou,1441,1448,102.7700195,24.27565956,6447,寧州,6429,臨安府,6370,雲南布政司,302047,雲南總督,4329,明朝
6451,,Xi'e,嶍峨,Xian,1441,1448,102.405439,24.168334,6447,寧州,6429,臨安府,6370,雲南布政司,302047,雲南總督,4329,明朝
6422,,Dengchuan Zhou,鄧川州,Zhou,1441,1448,100.0416031,25.99123001,6421,鄧川州,6416,大理府,6370,雲南布政司,302047,雲南總督,4329,明朝
6482,,Shizong Zhou,師宗州,Zhou,1441,1448,103.9912872,24.83185577,6481,師宗州,6479,廣西府,6370,雲南布政司,302047,雲南總督,4329,明朝
6420,,Yunnan,雲南,Xian,1441,1448,100.558983,25.479092,6418,趙州,6416,大理府,6370,雲南布政司,302047,雲南總督,4329,明朝
6425,,Yunlong Zhou,雲龍州,Zhou,1441,1448,99.36029053,25.81026077,6424,雲龍州,6416,大理府,6370,雲南布政司,302047,雲南總督,4329,明朝
6419,,Zhao Zhou,趙州,Zhou,1441,1448,100.3128967,25.58517075,6418,趙州,6416,大理府,6370,雲南布政司,302047,雲南總督,4329,明朝
5862,,Wei Zhou,威州,Zhou,1467,1643,103.3107,31.54915,5861,威州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5848,,Xinjin,新津,Xian,1467,1643,103.810936,30.423536,5846,崇慶州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
6744,,Qingping,清平,Xian,1494,1643,107.788978,26.658318,6742,獨山州,6733,都勻府,6567,貴州布政司,302048,四川貴州總督,4329,明朝
5847,,Chongqing Zhou,崇慶州,Zhou,1467,1643,103.6726074,30.63656426,5846,崇慶州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5875,,Zitong,梓潼,Xian,1467,1643,105.157631,31.63843,5873,劍州,5864,保寧府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5857,,Luojiang,羅江,Xian,1467,1643,104.512505,31.303993,5854,綿州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5911,,He Zhou,合州,Zhou,1467,1643,106.2595596,30.00394249,5910,合州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5919,,Fu Zhou,涪州,Zhou,1467,1643,107.3909607,29.70277596,5918,涪州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5938,,Da Zhou,達州,Zhou,1515,1643,107.5001,31.22697,5937,達州,5922,夔州府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5917,,Dianjiang,墊江,Xian,1467,1643,107.356194,30.323742,5914,忠州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
6739,,Maha Zhou,麻哈州,Zhou,1494,1643,107.5880432,26.49854088,6738,麻哈州,6733,都勻府,6567,貴州布政司,302048,四川貴州總督,4329,明朝
5913,,Dingyuan,定遠,Xian,1467,1643,106.284596,30.312854,5910,合州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5882,,Yingshan,營山,Xian,1467,1643,106.565033,31.075796,5880,蓬州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
6743,,Dushan Zhou,獨山州,Zhou,1494,1643,107.5427475,25.82906914,6742,獨山州,6733,都勻府,6567,貴州布政司,302048,四川貴州總督,4329,明朝
5881,,Peng Zhou,蓬州,Zhou,1467,1643,106.3673401,31.0383091,5880,蓬州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5921,,Pengshui,彭水,Xian,1467,1643,108.1709595,29.29205704,5918,涪州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
303374,,Lezhi,樂至,Xian,1467,1643,105.0209045,30.28682709,5733,潼川州,5732,潼川州,5731,四川布政司,302048,四川貴州總督,4329,明朝
5888,,Yuechi,岳池,Xian,1467,1643,106.313347,30.644079,5884,廣安州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5856,,Zhangming,彰明,Xian,1467,1643,104.718544,31.718632,5854,綿州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5885,,Guang'an Zhou,廣安州,Zhou,1467,1643,106.631752,30.47442818,5884,廣安州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5942,,Taiping,太平,Xian,1515,1643,121.3536072,28.36390686,5937,達州,5922,夔州府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5852,,Mianzhu,綿竹,Xian,1467,1643,104.197617,31.342484,5849,漢州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5853,,Deyang,德陽,Xian,1467,1643,104.391006,31.132372,5849,漢州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5889,,Linshui,鄰水,Xian,1467,1643,106.919632,30.335321,5884,廣安州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5874,,Jian Zhou,劍州,Zhou,1467,1643,105.4633179,32.03340149,5873,劍州,5864,保寧府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5850,,Han Zhou,漢州,Zhou,1467,1643,104.2830658,30.98130989,5849,漢州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5883,,Yilong,儀隴,Xian,1467,1643,106.403679,31.526846,5880,蓬州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5855,,Mian Zhou,綿州,Zhou,1467,1643,104.7492981,31.45900726,5854,綿州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5916,,Fengdu,酆都,Xian,1467,1643,107.714561,29.887396,5914,忠州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5859,,Mao Zhou,茂州,Zhou,1467,1643,103.8530273,31.68893051,5858,茂州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5920,,Wulong,武隆,Xian,1467,1643,107.687035,29.38442,5918,涪州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5912,,Tongliang,銅梁,Xian,1467,1643,106.041748,29.852438,5910,合州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5860,,Wenchuan,汶川,Xian,1467,1643,103.578148,31.477791,5858,茂州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
6741,,Pingding Zhangguansi,平定長官司,Zhangguansi,1494,1643,107.7354965,26.35861969,6738,麻哈州,6733,都勻府,6567,貴州布政司,302048,四川貴州總督,4329,明朝
5876,,Jiangyou,江油,Xian,1467,1643,104.776527,31.882812,5873,劍州,5864,保寧府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5915,,Zhong Zhou,忠州,Zhou,1467,1643,108.0315781,30.29857826,5914,忠州,5900,重慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5872,,Tongjiang,通江,Xian,1514,1643,107.245957,31.925125,302298,巴州,5864,保寧府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5886,,Qu Xian,渠縣,Xian,1467,1643,106.962242,30.844326,5884,廣安州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5851,,Shenfang,什邡,Xian,1467,1643,104.174042,31.13427,5849,漢州,5825,成都府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5887,,Dazhu,大竹,Xian,1467,1643,107.2035,30.73688,5884,廣安州,5877,順慶府,5731,四川布政司,302048,四川貴州總督,4329,明朝
5603,,Yidu,宜都,Xian,1528,1562,111.457916,30.392385,5600,夷陵州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5862,,Wei Zhou,威州,Zhou,1528,1562,103.3107,31.54915,5861,威州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5619,,Cili,慈利,Xian,1528,1562,111.121712,29.426342,5616,澧州,5611,岳州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5853,,Deyang,德陽,Xian,1528,1562,104.391006,31.132372,5849,漢州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5874,,Jian Zhou,劍州,Zhou,1528,1562,105.4633179,32.03340149,5873,劍州,5864,保寧府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5848,,Xinjin,新津,Xian,1528,1562,103.810936,30.423536,5846,崇慶州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5606,,Gui Zhou,歸州,Zhou,1528,1562,110.6902466,30.98399925,5605,歸州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5912,,Tongliang,銅梁,Xian,1528,1562,106.041748,29.852438,5910,合州,5900,重慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5695,,Dongliu Manyichangguansi,東流蠻夷長官司,Manyichangguansi,1528,1562,109.2928772,29.49284935,5693,大旺安撫司,5691,散毛宣撫司,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5876,,Jiangyou,江油,Xian,1528,1562,104.776527,31.882812,5873,劍州,5864,保寧府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5635,,Chaling Zhou,茶陵州,Zhou,1528,1562,113.5521698,26.80197525,300001,茶陵,5621,長沙府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5860,,Wenchuan,汶川,Xian,1528,1562,103.578148,31.477791,5858,茂州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5875,,Zitong,梓潼,Xian,1528,1562,105.157631,31.63843,5873,劍州,5864,保寧府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5620,,Anxiang,安鄉,Xian,1528,1562,112.167397,29.40868,5616,澧州,5611,岳州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5855,,Mian Zhou,綿州,Zhou,1528,1562,104.7492981,31.45900726,5854,綿州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5859,,Mao Zhou,茂州,Zhou,1528,1562,103.8530273,31.68893051,5858,茂州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5851,,Shenfang,什邡,Xian,1528,1562,104.174042,31.13427,5849,漢州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5551,,Tongshan,通山,Xian,1528,1562,114.503822,29.597151,5548,興國州,5540,武昌府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5575,,Yingshan,應山,Xian,1528,1562,113.792595,31.74132,5573,隨州,5568,德安府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5550,,Daye,大冶,Xian,1528,1562,114.962959,30.093138,5548,興國州,5540,武昌府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5718,,Shirongxi Zhangguansi,施溶溪長官司,Zhangguansi,1528,1562,109.9029617,28.75160027,5714,上溪州,5710,永順軍民宣慰使司,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5673,,Ningyuan,寧遠,Xian,1528,1562,111.938683,25.598452,5671,道州,5667,永州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5850,,Han Zhou,漢州,Zhou,1528,1562,104.2830658,30.98130989,5849,漢州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5566,,Jun Zhou,均州,Zhou,1528,1562,111.1655731,32.66815186,5565,均州,5555,襄陽府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5664,,Yuan Zhou,沅州,Zhou,1528,1562,109.684082,27.44730187,5663,沅州,5658,辰州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5857,,Luojiang,羅江,Xian,1528,1562,104.512505,31.303993,5854,綿州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5574,,Sui Zhou,隨州,Zhou,1528,1562,113.3698196,31.71511078,5573,隨州,5568,德安府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5847,,Chongqing Zhou,崇慶州,Zhou,1528,1562,103.6726074,30.63656426,5846,崇慶州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5604,,Yuan'an,遠安,Xian,1528,1562,111.638528,31.074501,5600,夷陵州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5872,,Tongjiang,通江,Xian,1528,1562,107.245957,31.925125,302298,巴州,5864,保寧府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5856,,Zhangming,彰明,Xian,1528,1562,104.718544,31.718632,5854,綿州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
303374,,Lezhi,樂至,Xian,1528,1562,105.0209045,30.28682709,5733,潼川州,5732,潼川州,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5618,,Shimen,石門,Xian,1528,1562,111.373611,29.588543,5616,澧州,5611,岳州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5881,,Peng Zhou,蓬州,Zhou,1528,1562,106.3673401,31.0383091,5880,蓬州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5549,,Xingguo Zhou,興國州,Zhou,1528,1562,115.2096252,29.83012962,5548,興國州,5540,武昌府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5617,,Li Zhou,澧州,Zhou,1528,1562,111.7569885,29.64015198,5616,澧州,5611,岳州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5674,,Yongming,永明,Xian,1528,1562,111.336449,25.276974,5671,道州,5667,永州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5599,,Dangyang,當陽,Xian,1528,1562,111.787117,30.831511,5597,荊門州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5882,,Yingshan,營山,Xian,1528,1562,106.565033,31.075796,5880,蓬州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5719,,Baiyaidong Zhou,白崖峒州,Zhou,1528,1562,109.5203,29.56094,5714,上溪州,5710,永順軍民宣慰使司,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5852,,Mianzhu,綿竹,Xian,1528,1562,104.197617,31.342484,5849,漢州,5825,成都府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5601,,Yiling Zhou,夷陵州,Zhou,1528,1562,111.287117,30.70422936,5600,夷陵州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5885,,Guang'an Zhou,廣安州,Zhou,1528,1562,106.631752,30.47442818,5884,廣安州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
6744,,Qingping,清平,Xian,1528,1562,107.788978,26.658318,6742,獨山州,6733,都勻府,6567,貴州布政司,302049,湖廣貴州四川總督,4329,明朝
5602,,Changyang,長陽,Xian,1528,1562,111.191498,30.474218,5600,夷陵州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5888,,Yuechi,岳池,Xian,1528,1562,106.313347,30.644079,5884,廣安州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5942,,Taiping,太平,Xian,1528,1562,121.3536072,28.36390686,5937,達州,5922,夔州府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5889,,Linshui,鄰水,Xian,1528,1562,106.919632,30.335321,5884,廣安州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
6743,,Dushan Zhou,獨山州,Zhou,1528,1562,107.5427475,25.82906914,6742,獨山州,6733,都勻府,6567,貴州布政司,302049,湖廣貴州四川總督,4329,明朝
5586,,Qi Zhou,蘄州,Zhou,1528,1562,115.3451996,30.06250191,5585,蘄州,5576,黃州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5917,,Dianjiang,墊江,Xian,1528,1562,107.356194,30.323742,5914,忠州,5900,重慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5651,,Linwu,臨武,Xian,1528,1562,112.538384,25.281508,5649,桂陽州,5642,衡州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5887,,Dazhu,大竹,Xian,1528,1562,107.2035,30.73688,5884,廣安州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5938,,Da Zhou,達州,Zhou,1528,1562,107.5001,31.22697,5937,達州,5922,夔州府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
6741,,Pingding Zhangguansi,平定長官司,Zhangguansi,1528,1562,107.7354965,26.35861969,6738,麻哈州,6733,都勻府,6567,貴州布政司,302049,湖廣貴州四川總督,4329,明朝
5911,,He Zhou,合州,Zhou,1528,1562,106.2595596,30.00394249,5910,合州,5900,重慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5672,,Dao Zhou,道州,Zhou,1528,1562,111.5908814,25.53135681,5671,道州,5667,永州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5598,,Jingmen Zhou,荊門州,Zhou,1528,1562,112.1984177,31.02873039,5597,荊門州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5920,,Wulong,武隆,Xian,1528,1562,107.687035,29.38442,5918,涪州,5900,重慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5913,,Dingyuan,定遠,Xian,1528,1562,106.284596,30.312854,5910,合州,5900,重慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5675,,Jianghua,江華,Xian,1528,1562,111.58242,25.189919,5671,道州,5667,永州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5652,,Lanshan,藍山,Xian,1528,1562,112.177765,25.372412,5649,桂陽州,5642,衡州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5915,,Zhong Zhou,忠州,Zhou,1528,1562,108.0315781,30.29857826,5914,忠州,5900,重慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5666,,Mayang,麻陽,Xian,1528,1562,109.596954,27.717134,5663,沅州,5658,辰州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5665,,Qianyang,黔陽,Xian,1528,1562,109.811852,27.195129,5663,沅州,5658,辰州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5588,,Huangmei,黃梅,Xian,1528,1562,115.934936,30.079201,5585,蘄州,5576,黃州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5916,,Fengdu,酆都,Xian,1528,1562,107.714561,29.887396,5914,忠州,5900,重慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5610,,Badong,巴東,Xian,1528,1562,110.404533,31.030022,5605,歸州,5589,荊州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5650,,Guiyang Zhou,桂陽州,Zhou,1528,1562,112.3781204,24.77970123,5649,桂陽州,5642,衡州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5883,,Yilong,儀隴,Xian,1528,1562,106.403679,31.526846,5880,蓬州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
5640,,Wugang Zhou,武岡州,Zhou,1528,1562,110.6222916,26.73070526,5639,武岡州,5636,寶慶府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5641,,Xinning,新寧,Xian,1528,1562,110.844429,26.433083,5639,武岡州,5636,寶慶府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5587,,Guangji,廣濟,Xian,1528,1562,115.591202,30.136482,5585,蘄州,5576,黃州府,5520,湖廣布政司,302049,湖廣貴州四川總督,4329,明朝
5886,,Qu Xian,渠縣,Xian,1528,1562,106.962242,30.844326,5884,廣安州,5877,順慶府,5731,四川布政司,302049,湖廣貴州四川總督,4329,明朝
