CODE2020,COUNTY_CH,COUNTY_EN,DCODE,CITY_CH,CITY_EN,PCODE,PROV_CH,PROV_EN,NOTE
231202,绥化县,No Data,2312,绥化市,SuiHuaShi,23,黑龙江省,HeiLongJiangSheng,History Data
0,No Data,No Data,2308,佳木斯市,JiaMuSiShi,23,黑龙江省,HeiLongJiangSheng,History Data
230811,永红区,No Data,2308,佳木斯市,JiaMuSiShi,23,黑龙江省,HeiLongJiangSheng,History Data
0,No Data,No Data,2310,牡丹江市,MuDanJiangShi,23,黑龙江省,HeiLongJiangSheng,History Data
231005,先锋区,No Data,2310,牡丹江市,MuDanJiangShi,23,黑龙江省,HeiLongJiangSheng,History Data
0,No Data,No Data,2311,黑河市,HeiHeShi,23,黑龙江省,HeiLongJiangSheng,History Data
231102,黑河市,No Data,2311,黑河市,HeiHeShi,23,黑龙江省,HeiLongJiangSheng,History Data
231182,德都县,No Data,2311,黑河市,HeiHeShi,23,黑龙江省,HeiLongJiangSheng,History Data
231181,通北县,No Data,2311,黑河市,HeiHeShi,23,黑龙江省,HeiLongJiangSheng,History Data
310101,南市区,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310101,卢湾区,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310106,闸北区,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310113,吴淞区,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310115,南汇区,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310115,川沙县,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310115,南汇县,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310112,上海县,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310115,川沙县,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
310115,南汇县,No Data,3101,上海市,ShangHaiShi,31,上海市,ShangHaiShi,History Data
320102,市辖区,No Data,3201,南京市,NanJingShi,32,江苏省,JiangSuSheng,History Data
320104,白下区,No Data,3201,南京市,NanJingShi,32,江苏省,JiangSuSheng,History Data
320106,下关区,No Data,3201,南京市,NanJingShi,32,江苏省,JiangSuSheng,History Data
320116,大厂区,No Data,3201,南京市,NanJingShi,32,江苏省,JiangSuSheng,History Data
320104,市区,No Data,3201,南京市,NanJingShi,32,江苏省,JiangSuSheng,History Data
320111,江浦县,No Data,3201,南京市,NanJingShi,32,江苏省,JiangSuSheng,History Data
320213,市辖区,No Data,3202,无锡市,WuXiShi,32,江苏省,JiangSuSheng,History Data
320213,崇安区,No Data,3202,无锡市,WuXiShi,32,江苏省,JiangSuSheng,History Data
320213,南长区,No Data,3202,无锡市,WuXiShi,32,江苏省,JiangSuSheng,History Data
320213,北塘区,No Data,3202,无锡市,WuXiShi,32,江苏省,JiangSuSheng,History Data
320302,市辖区,No Data,3203,徐州市,XuZhouShi,32,江苏省,JiangSuSheng,History Data
320382,邳县,No Data,3203,徐州市,XuZhouShi,32,江苏省,JiangSuSheng,History Data
320402,市辖区,No Data,3204,常州市,ChangZhouShi,32,江苏省,JiangSuSheng,History Data
320412,戚墅堰区,No Data,3204,常州市,ChangZhouShi,32,江苏省,JiangSuSheng,History Data
320508,市辖区,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320508,沧浪区,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320508,平江区,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320508,金阊区,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320505,郊区,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320582,沙洲县,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320507,吴县,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320507,吴县市,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320706,市辖区,No Data,3207,连云港市,LianYunGangShi,32,江苏省,JiangSuSheng,History Data
320706,新海区,No Data,3207,连云港市,LianYunGangShi,32,江苏省,JiangSuSheng,History Data
320706,新浦区,No Data,3207,连云港市,LianYunGangShi,32,江苏省,JiangSuSheng,History Data
320703,郊区,No Data,3207,连云港市,LianYunGangShi,32,江苏省,JiangSuSheng,History Data
320812,市辖区,No Data,3208,淮安市,HuaiAnShi,32,江苏省,JiangSuSheng,History Data
320812,清河区,No Data,3208,淮安市,HuaiAnShi,32,江苏省,JiangSuSheng,History Data
320812,清浦区,No Data,3208,淮安市,HuaiAnShi,32,江苏省,JiangSuSheng,History Data
321302,宿迁市,No Data,3213,宿迁市,SuQianShi,32,江苏省,JiangSuSheng,History Data
321302,宿迁县,No Data,3213,宿迁市,SuQianShi,32,江苏省,JiangSuSheng,History Data
320812,淮安县,No Data,3208,淮安市,HuaiAnShi,32,江苏省,JiangSuSheng,History Data
321302,宿迁市,No Data,3213,宿迁市,SuQianShi,32,江苏省,JiangSuSheng,History Data
320902,市辖区,No Data,3209,盐城市,YanChengShi,32,江苏省,JiangSuSheng,History Data
320903,郊区,No Data,3209,盐城市,YanChengShi,32,江苏省,JiangSuSheng,History Data
321002,市辖区,No Data,3210,扬州市,YangZhouShi,32,江苏省,JiangSuSheng,History Data
321012,郊区,No Data,3210,扬州市,YangZhouShi,32,江苏省,JiangSuSheng,History Data
321202,泰县,No Data,3212,泰州市,TaiZhouShi,32,江苏省,JiangSuSheng,History Data
321102,市辖区,No Data,3211,镇江市,ZhenJiangShi,32,江苏省,JiangSuSheng,History Data
321202,市辖区,No Data,3212,泰州市,TaiZhouShi,32,江苏省,JiangSuSheng,History Data
321302,市辖区,No Data,3213,宿迁市,SuQianShi,32,江苏省,JiangSuSheng,History Data
0,No Data,No Data,3203,徐州市,XuZhouShi,32,江苏省,JiangSuSheng,History Data
320382,邳县,No Data,3203,徐州市,XuZhouShi,32,江苏省,JiangSuSheng,History Data
0,No Data,No Data,3208,淮安市,HuaiAnShi,32,江苏省,JiangSuSheng,History Data
320812,清江市,No Data,3208,淮安市,HuaiAnShi,32,江苏省,JiangSuSheng,History Data
0,No Data,No Data,3209,盐城市,YanChengShi,32,江苏省,JiangSuSheng,History Data
320903,盐城县,No Data,3209,盐城市,YanChengShi,32,江苏省,JiangSuSheng,History Data
0,No Data,No Data,3210,扬州市,YangZhouShi,32,江苏省,JiangSuSheng,History Data
321204,泰县,No Data,3212,泰州市,TaiZhouShi,32,江苏省,JiangSuSheng,History Data
0,No Data,No Data,3206,南通市,NanTongShi,32,江苏省,JiangSuSheng,History Data
320612,南通县,No Data,3206,南通市,NanTongShi,32,江苏省,JiangSuSheng,History Data
0,No Data,No Data,3211,镇江市,ZhenJiangShi,32,江苏省,JiangSuSheng,History Data
0,No Data,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
320582,沙洲县,No Data,3205,苏州市,SuZhouShi,32,江苏省,JiangSuSheng,History Data
330102,市辖区,No Data,3301,杭州市,HangZhouShi,33,浙江省,ZheJiangSheng,History Data
330105,半山区,No Data,3301,杭州市,HangZhouShi,33,浙江省,ZheJiangSheng,History Data
330105,市区,No Data,3301,杭州市,HangZhouShi,33,浙江省,ZheJiangSheng,History Data
330203,市辖区,No Data,3302,宁波市,NingBoShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3302,宁波市,NingBoShi,33,浙江省,ZheJiangSheng,History Data
330212,鄞县,No Data,3302,宁波市,NingBoShi,33,浙江省,ZheJiangSheng,History Data
330302,市辖区,No Data,3303,温州市,WenZhouShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3303,温州市,WenZhouShi,33,浙江省,ZheJiangSheng,History Data
330402,市辖区,No Data,3304,嘉兴市,JiaXingShi,33,浙江省,ZheJiangSheng,History Data
330503,市辖区,No Data,3305,湖州市,HuZhouShi,33,浙江省,ZheJiangSheng,History Data
330503,郊区,No Data,3305,湖州市,HuZhouShi,33,浙江省,ZheJiangSheng,History Data
330602,市辖区,No Data,3306,绍兴市,ShaoXingShi,33,浙江省,ZheJiangSheng,History Data
330683,嵊县,No Data,3306,绍兴市,ShaoXingShi,33,浙江省,ZheJiangSheng,History Data
330702,市辖区,No Data,3307,金华市,JinHuaShi,33,浙江省,ZheJiangSheng,History Data
330802,市辖区,No Data,3308,衢州市,QuZhouShi,33,浙江省,ZheJiangSheng,History Data
330803,衢县,No Data,3308,衢州市,QuZhouShi,33,浙江省,ZheJiangSheng,History Data
330902,市辖区,No Data,3309,舟山市,ZhouShanShi,33,浙江省,ZheJiangSheng,History Data
331002,市辖区,No Data,3310,台州市,TaiZhouShi,33,浙江省,ZheJiangSheng,History Data
331102,市辖区,No Data,3311,丽水市,LiShuiShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3304,嘉兴市,JiaXingShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3302,宁波市,NingBoShi,33,浙江省,ZheJiangSheng,History Data
330212,鄞县,No Data,3302,宁波市,NingBoShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3306,绍兴市,ShaoXingShi,33,浙江省,ZheJiangSheng,History Data
330683,嵊县,No Data,3306,绍兴市,ShaoXingShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3307,金华市,JinHuaShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3311,丽水市,LiShuiShi,33,浙江省,ZheJiangSheng,History Data
331102,丽水市,No Data,3311,丽水市,LiShuiShi,33,浙江省,ZheJiangSheng,History Data
331102,丽水县,No Data,3311,丽水市,LiShuiShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3310,台州市,TaiZhouShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3309,舟山市,ZhouShanShi,33,浙江省,ZheJiangSheng,History Data
0,No Data,No Data,3309,舟山市,ZhouShanShi,33,浙江省,ZheJiangSheng,History Data
340102,市辖区,No Data,3401,合肥市,HeFeiShi,34,安徽省,AnHuiSheng,History Data
340102,市区,No Data,3401,合肥市,HeFeiShi,34,安徽省,AnHuiSheng,History Data
340202,市辖区,No Data,3402,芜湖市,WuHuShi,34,安徽省,AnHuiSheng,History Data
340202,新芜区,No Data,3402,芜湖市,WuHuShi,34,安徽省,AnHuiSheng,History Data
340207,裕溪口区,No Data,3402,芜湖市,WuHuShi,34,安徽省,AnHuiSheng,History Data
340207,四褐山区,No Data,3402,芜湖市,WuHuShi,34,安徽省,AnHuiSheng,History Data
340302,市辖区,No Data,3403,蚌埠市,BangBuShi,34,安徽省,AnHuiSheng,History Data
340402,市辖区,No Data,3404,淮南市,HuaiNanShi,34,安徽省,AnHuiSheng,History Data
340402,市区,No Data,3404,淮南市,HuaiNanShi,34,安徽省,AnHuiSheng,History Data
340503,市辖区,No Data,3405,马鞍山市,MaAnShanShi,34,安徽省,AnHuiSheng,History Data
340503,金家庄区,No Data,3405,马鞍山市,MaAnShanShi,34,安徽省,AnHuiSheng,History Data
340503,向山区,No Data,3405,马鞍山市,MaAnShanShi,34,安徽省,AnHuiSheng,History Data
340602,市辖区,No Data,3406,淮北市,HuaiBeiShi,34,安徽省,AnHuiSheng,History Data
340705,市辖区,No Data,3407,铜陵市,TongLingShi,34,安徽省,AnHuiSheng,History Data
340705,铜官山区,No Data,3407,铜陵市,TongLingShi,34,安徽省,AnHuiSheng,History Data
340705,狮子山区,No Data,3407,铜陵市,TongLingShi,34,安徽省,AnHuiSheng,History Data
340705,铜山区,No Data,3407,铜陵市,TongLingShi,34,安徽省,AnHuiSheng,History Data
340705,市区,No Data,3407,铜陵市,TongLingShi,34,安徽省,AnHuiSheng,History Data
340802,市辖区,No Data,3408,安庆市,AnQingShi,34,安徽省,AnHuiSheng,History Data
341002,市辖区,No Data,3410,黄山市,HuangShanShi,34,安徽省,AnHuiSheng,History Data
341102,市辖区,No Data,3411,滁州市,ChuZhouShi,34,安徽省,AnHuiSheng,History Data
341182,嘉山县,No Data,3411,滁州市,ChuZhouShi,34,安徽省,AnHuiSheng,History Data
341202,市辖区,No Data,3412,阜阳市,FuYangShi,34,安徽省,AnHuiSheng,History Data
341302,市辖区,No Data,3413,宿州市,SuZhouShi,34,安徽省,AnHuiSheng,History Data
340181,市辖区,No Data,3401,合肥市,HeFeiShi,34,安徽省,AnHuiSheng,History Data
340181,居巢区,No Data,3401,合肥市,HeFeiShi,34,安徽省,AnHuiSheng,History Data
341502,市辖区,No Data,3415,六安市,LiuAnShi,34,安徽省,AnHuiSheng,History Data
341602,市辖区,No Data,3416,亳州市,BoZhouShi,34,安徽省,AnHuiSheng,History Data
341702,市辖区,No Data,3417,池州市,ChiZhouShi,34,安徽省,AnHuiSheng,History Data
341802,市辖区,No Data,3418,宣城市,XuanChengShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3412,阜阳市,FuYangShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3416,亳州市,BoZhouShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3413,宿州市,SuZhouShi,34,安徽省,AnHuiSheng,History Data
341302,宿州市,No Data,3413,宿州市,SuZhouShi,34,安徽省,AnHuiSheng,History Data
341302,宿县,No Data,3413,宿州市,SuZhouShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3411,滁州市,ChuZhouShi,34,安徽省,AnHuiSheng,History Data
341182,嘉山县,No Data,3411,滁州市,ChuZhouShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3415,六安市,LiuAnShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3418,宣城市,XuanChengShi,34,安徽省,AnHuiSheng,History Data
340181,巢湖地区,No Data,3401,合肥市,HeFeiShi,34,安徽省,AnHuiSheng,History Data
340181,巢县,No Data,3401,合肥市,HeFeiShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3410,黄山市,HuangShanShi,34,安徽省,AnHuiSheng,History Data
341003,太平县,No Data,3410,黄山市,HuangShanShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3408,安庆市,AnQingShi,34,安徽省,AnHuiSheng,History Data
0,No Data,No Data,3417,池州市,ChiZhouShi,34,安徽省,AnHuiSheng,History Data
350102,市辖区,No Data,3501,福州市,FuZhouShi,35,福建省,FuJiangSheng,History Data
350103,市区,No Data,3501,福州市,FuZhouShi,35,福建省,FuJiangSheng,History Data
350203,市辖区,No Data,3502,厦门市,XiaMenShi,35,福建省,FuJiangSheng,History Data
350203,鼓浪屿区,No Data,3502,厦门市,XiaMenShi,35,福建省,FuJiangSheng,History Data
350203,开元区,No Data,3502,厦门市,XiaMenShi,35,福建省,FuJiangSheng,History Data
350203,市区,No Data,3502,厦门市,XiaMenShi,35,福建省,FuJiangSheng,History Data
350302,市辖区,No Data,3503,莆田市,PuTianShi,35,福建省,FuJiangSheng,History Data
350502,市辖区,No Data,3505,泉州市,QuanZhouShi,35,福建省,FuJiangSheng,History Data
350602,市辖区,No Data,3506,漳州市,ZhangZhouShi,35,福建省,FuJiangSheng,History Data
350702,市辖区,No Data,3507,南平市,NanPingShi,35,福建省,FuJiangSheng,History Data
350802,市辖区,No Data,3508,龙岩市,LongYanShi,35,福建省,FuJiangSheng,History Data
350902,市辖区,No Data,3509,宁德市,NingDeShi,35,福建省,FuJiangSheng,History Data
0,No Data,No Data,3507,南平市,NanPingShi,35,福建省,FuJiangSheng,History Data
350702,南平市,No Data,3507,南平市,NanPingShi,35,福建省,FuJiangSheng,History Data
0,No Data,No Data,3509,宁德市,NingDeShi,35,福建省,FuJiangSheng,History Data
350902,宁德市,No Data,3509,宁德市,NingDeShi,35,福建省,FuJiangSheng,History Data
350902,宁德县,No Data,3509,宁德市,NingDeShi,35,福建省,FuJiangSheng,History Data
0,No Data,No Data,3503,莆田市,PuTianShi,35,福建省,FuJiangSheng,History Data
350582,晋江地区,No Data,3505,泉州市,QuanZhouShi,35,福建省,FuJiangSheng,History Data
0,No Data,No Data,3506,漳州市,ZhangZhouShi,35,福建省,FuJiangSheng,History Data
350602,漳州市,No Data,3506,漳州市,ZhangZhouShi,35,福建省,FuJiangSheng,History Data
0,No Data,No Data,3508,龙岩市,LongYanShi,35,福建省,FuJiangSheng,History Data
350802,龙岩市,No Data,3508,龙岩市,LongYanShi,35,福建省,FuJiangSheng,History Data
0,No Data,No Data,3504,三明市,SanMingShi,35,福建省,FuJiangSheng,History Data
360102,市辖区,No Data,3601,南昌市,NanChangShi,36,江西省,JiangXiSheng,History Data
360112,湾里区,No Data,3601,南昌市,NanChangShi,36,江西省,JiangXiSheng,History Data
360102,市区,No Data,3601,南昌市,NanChangShi,36,江西省,JiangXiSheng,History Data
360202,市辖区,No Data,3602,景德镇市,JingDeZhenShi,36,江西省,JiangXiSheng,History Data
360222,鹅湖区,No Data,3602,景德镇市,JingDeZhenShi,36,江西省,JiangXiSheng,History Data
360222,蛟潭区,No Data,3602,景德镇市,JingDeZhenShi,36,江西省,JiangXiSheng,History Data
360302,市辖区,No Data,3603,萍乡市,PingXiangShi,36,江西省,JiangXiSheng,History Data
360402,市辖区,No Data,3604,九江市,JiuJiangShi,36,江西省,JiangXiSheng,History Data
360112,郊区,No Data,3601,南昌市,NanChangShi,36,江西省,JiangXiSheng,History Data
360483,星子县,No Data,3604,九江市,JiuJiangShi,36,江西省,JiangXiSheng,History Data
360502,市辖区,No Data,3605,新余市,XinYuShi,36,江西省,JiangXiSheng,History Data
360602,市辖区,No Data,3606,鹰潭市,YingTanShi,36,江西省,JiangXiSheng,History Data
360702,市辖区,No Data,3607,赣州市,GanZhouShi,36,江西省,JiangXiSheng,History Data
360802,市辖区,No Data,3608,吉安市,JiAnShi,36,江西省,JiangXiSheng,History Data
360902,市辖区,No Data,3609,宜春市,YiChunShi,36,江西省,JiangXiSheng,History Data
361002,市辖区,No Data,3610,抚州市,FuZhouShi,36,江西省,JiangXiSheng,History Data
361102,市辖区,No Data,3611,上饶市,ShangRaoShi,36,江西省,JiangXiSheng,History Data
0,No Data,No Data,3607,赣州市,GanZhouShi,36,江西省,JiangXiSheng,History Data
360702,赣州市,No Data,3607,赣州市,GanZhouShi,36,江西省,JiangXiSheng,History Data
0,No Data,No Data,3609,宜春市,YiChunShi,36,江西省,JiangXiSheng,History Data
360902,宜春市,No Data,3609,宜春市,YiChunShi,36,江西省,JiangXiSheng,History Data
360902,宜春县,No Data,3609,宜春市,YiChunShi,36,江西省,JiangXiSheng,History Data
0,No Data,No Data,3611,上饶市,ShangRaoShi,36,江西省,JiangXiSheng,History Data
361102,上饶市,No Data,3611,上饶市,ShangRaoShi,36,江西省,JiangXiSheng,History Data
361104,上饶县,No Data,3611,上饶市,ShangRaoShi,36,江西省,JiangXiSheng,History Data
361128,波阳县,No Data,3611,上饶市,ShangRaoShi,36,江西省,JiangXiSheng,History Data
0,No Data,No Data,3608,吉安市,JiAnShi,36,江西省,JiangXiSheng,History Data
360803,吉安市,No Data,3608,吉安市,JiAnShi,36,江西省,JiangXiSheng,History Data
360881,宁冈县,No Data,3608,吉安市,JiAnShi,36,江西省,JiangXiSheng,History Data
360881,井岗山县,No Data,3608,吉安市,JiAnShi,36,江西省,JiangXiSheng,History Data
0,No Data,No Data,3610,抚州市,FuZhouShi,36,江西省,JiangXiSheng,History Data
361002,抚州市,No Data,3610,抚州市,FuZhouShi,36,江西省,JiangXiSheng,History Data
0,No Data,No Data,3604,九江市,JiuJiangShi,36,江西省,JiangXiSheng,History Data
360404,九江县,No Data,3604,九江市,JiuJiangShi,36,江西省,JiangXiSheng,History Data
360483,星子县,No Data,3604,九江市,JiuJiangShi,36,江西省,JiangXiSheng,History Data
370102,市辖区,No Data,3701,济南市,JiNanShi,37,山东省,ShanDongSheng,History Data
370104,郊区,No Data,3701,济南市,JiNanShi,37,山东省,ShanDongSheng,History Data
370103,市区,No Data,3701,济南市,JiNanShi,37,山东省,ShanDongSheng,History Data
370202,市辖区,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370203,台东区,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370203,四方区,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370203,沧口区,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370203,市区,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370281,胶南县,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370281,胶县,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370211,胶南市,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
370302,市辖区,No Data,3703,淄博市,ZiBoShi,37,山东省,ShanDongSheng,History Data
370402,市辖区,No Data,3704,枣庄市,ZaoZhuangShi,37,山东省,ShanDongSheng,History Data
370402,市区,No Data,3704,枣庄市,ZaoZhuangShi,37,山东省,ShanDongSheng,History Data
370481,滕县,No Data,3704,枣庄市,ZaoZhuangShi,37,山东省,ShanDongSheng,History Data
370502,市辖区,No Data,3705,东营市,DongYingShi,37,山东省,ShanDongSheng,History Data
370502,牛庄区,No Data,3705,东营市,DongYingShi,37,山东省,ShanDongSheng,History Data
370602,市辖区,No Data,3706,烟台市,YanTaiShi,37,山东省,ShanDongSheng,History Data
371002,威海市,No Data,3710,威海市,WeiHaiShi,37,山东省,ShanDongSheng,History Data
370683,掖县,No Data,3706,烟台市,YanTaiShi,37,山东省,ShanDongSheng,History Data
371082,荣城县,No Data,3710,威海市,WeiHaiShi,37,山东省,ShanDongSheng,History Data
370614,长岛县,No Data,3706,烟台市,YanTaiShi,37,山东省,ShanDongSheng,History Data
370702,市辖区,No Data,3707,潍坊市,WeiFangShi,37,山东省,ShanDongSheng,History Data
370103,市辖区,No Data,3701,济南市,JiNanShi,37,山东省,ShanDongSheng,History Data
370811,济宁县,No Data,3708,济宁市,JiNingShi,37,山东省,ShanDongSheng,History Data
370883,邹县,No Data,3708,济宁市,JiNingShi,37,山东省,ShanDongSheng,History Data
370902,市辖区,No Data,3709,泰安市,TaiAnShi,37,山东省,ShanDongSheng,History Data
371002,市辖区,No Data,3710,威海市,WeiHaiShi,37,山东省,ShanDongSheng,History Data
371102,市辖区,No Data,3711,日照市,RiZhaoShi,37,山东省,ShanDongSheng,History Data
370116,市辖区,No Data,3701,济南市,JiNanShi,37,山东省,ShanDongSheng,History Data
370116,莱城区,No Data,3701,济南市,JiNanShi,37,山东省,ShanDongSheng,History Data
371302,市辖区,No Data,3713,临沂市,LinYiShi,37,山东省,ShanDongSheng,History Data
371402,市辖区,No Data,3714,德州市,DeZhouShi,37,山东省,ShanDongSheng,History Data
371403,陵县,No Data,3714,德州市,DeZhouShi,37,山东省,ShanDongSheng,History Data
371502,市辖区,No Data,3715,聊城市,LiaoChengShi,37,山东省,ShanDongSheng,History Data
371602,市辖区,No Data,3716,滨州市,BinZhouShi,37,山东省,ShanDongSheng,History Data
371702,市辖区,No Data,3717,菏泽市,HeZeShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3706,烟台市,YanTaiShi,37,山东省,ShanDongSheng,History Data
370602,烟台市,No Data,3706,烟台市,YanTaiShi,37,山东省,ShanDongSheng,History Data
370683,掖县,No Data,3706,烟台市,YanTaiShi,37,山东省,ShanDongSheng,History Data
371082,荣城县,No Data,3710,威海市,WeiHaiShi,37,山东省,ShanDongSheng,History Data
370614,长岛县,No Data,3706,烟台市,YanTaiShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3707,潍坊市,WeiFangShi,37,山东省,ShanDongSheng,History Data
370781,益都县,No Data,3707,潍坊市,WeiFangShi,37,山东省,ShanDongSheng,History Data
370703,潍县,No Data,3707,潍坊市,WeiFangShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3716,滨州市,BinZhouShi,37,山东省,ShanDongSheng,History Data
371602,滨州市,No Data,3716,滨州市,BinZhouShi,37,山东省,ShanDongSheng,History Data
371602,滨县,No Data,3716,滨州市,BinZhouShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3714,德州市,DeZhouShi,37,山东省,ShanDongSheng,History Data
371402,德州市,No Data,3714,德州市,DeZhouShi,37,山东省,ShanDongSheng,History Data
371403,陵县,No Data,3714,德州市,DeZhouShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3715,聊城市,LiaoChengShi,37,山东省,ShanDongSheng,History Data
371502,聊城市,No Data,3715,聊城市,LiaoChengShi,37,山东省,ShanDongSheng,History Data
371502,聊城县,No Data,3715,聊城市,LiaoChengShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3709,泰安市,TaiAnShi,37,山东省,ShanDongSheng,History Data
370116,泰安县,No Data,3701,济南市,JiNanShi,37,山东省,ShanDongSheng,History Data
370982,新汶县,No Data,3709,泰安市,TaiAnShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3708,济宁市,JiNingShi,37,山东省,ShanDongSheng,History Data
370811,济宁市,No Data,3708,济宁市,JiNingShi,37,山东省,ShanDongSheng,History Data
370811,济宁县,No Data,3708,济宁市,JiNingShi,37,山东省,ShanDongSheng,History Data
370883,邹县,No Data,3708,济宁市,JiNingShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3713,临沂市,LinYiShi,37,山东省,ShanDongSheng,History Data
371302,临沂市,No Data,3713,临沂市,LinYiShi,37,山东省,ShanDongSheng,History Data
371324,苍山县,No Data,3713,临沂市,LinYiShi,37,山东省,ShanDongSheng,History Data
0,No Data,No Data,3717,菏泽市,HeZeShi,37,山东省,ShanDongSheng,History Data
371702,菏泽市,No Data,3717,菏泽市,HeZeShi,37,山东省,ShanDongSheng,History Data
371702,菏泽县,No Data,3717,菏泽市,HeZeShi,37,山东省,ShanDongSheng,History Data
371082,荣城市,No Data,3710,威海市,WeiHaiShi,37,山东省,ShanDongSheng,History Data
370211,胶南市,No Data,3702,青岛市,QingDaoShi,37,山东省,ShanDongSheng,History Data
410102,市辖区,No Data,4101,郑州市,ZhengZhouShi,41,河南省,HeNanSheng,History Data
410108,金海区,No Data,4101,郑州市,ZhengZhouShi,41,河南省,HeNanSheng,History Data
410105,郊区,No Data,4101,郑州市,ZhengZhouShi,41,河南省,HeNanSheng,History Data
410103,市区,No Data,4101,郑州市,ZhengZhouShi,41,河南省,HeNanSheng,History Data
410181,巩县,No Data,4101,郑州市,ZhengZhouShi,41,河南省,HeNanSheng,History Data
410183,密县,No Data,4101,郑州市,ZhengZhouShi,41,河南省,HeNanSheng,History Data
410202,市辖区,No Data,4102,开封市,KaiFengShi,41,河南省,HeNanSheng,History Data
410202,金明区,No Data,4102,开封市,KaiFengShi,41,河南省,HeNanSheng,History Data
410212,开封县,No Data,4102,开封市,KaiFengShi,41,河南省,HeNanSheng,History Data
410302,市辖区,No Data,4103,洛阳市,LuoYangShi,41,河南省,HeNanSheng,History Data
410402,市辖区,No Data,4104,平顶山市,PingDingShanShi,41,河南省,HeNanSheng,History Data
410482,临汝县,No Data,4104,平顶山市,PingDingShanShi,41,河南省,HeNanSheng,History Data
410502,市辖区,No Data,4105,安阳市,AnYangShi,41,河南省,HeNanSheng,History Data
410505,铁西区,No Data,4105,安阳市,AnYangShi,41,河南省,HeNanSheng,History Data
410506,郊区,No Data,4105,安阳市,AnYangShi,41,河南省,HeNanSheng,History Data
410581,林县,No Data,4105,安阳市,AnYangShi,41,河南省,HeNanSheng,History Data
410602,市辖区,No Data,4106,鹤壁市,HeBiShi,41,河南省,HeNanSheng,History Data
