Text ID,Toponym ID,Period,State,Text,Toponym,Address,Match Type,Match Result,Match Level,Match Error,Province,Prefecture,County,Direction,geometry,Maximum Error Distance,X,Y,Source,Start Page,End Page
10,11,Spring and Autumn Period,楚,析亦为楚北边的别都，其地在今河南省西峡县。《左传》襄公二十六年（前547)曰：“子仪之乱，析公奔晋。”其中提到的“析公”，当为析县县公。《国语·楚语上》有析公臣，应与此析公为同一人。据《左传》文公十四年所载知子仪乱楚，在《左传》文公十四年，即楚庄王元年（前613）。故至迟是年前，楚已置有析县。另外，在曾侯乙墓出土的兵器中有“析君所造之戟”铭文，其中所言的“析君”，也当为析县的长官，是这则铭文也可为春秋时楚置有析县添一佐证。又，《春秋》昭公十八年（前524）云：“冬，许迁于白羽。”而《左传》昭公十八年载：“冬，楚子使王子胜迁许于析，实白羽。”故可知析又名白羽，并曾一度为许的国都。昭王十一年(《左传》定公四年，前506)，许复由析迁于容城（今河南省鲁山县东南)，析当重为楚县。《左传》哀公四年（前491）载：“（楚）司马起丰、析与狄戎，以临上雒。”则可知楚又曾在析县征兵，准备出战。,﻿析县,河南省西峡县,Single,[{'county': 411323}],County,[],['河南'],['南阳'],['西峡'],,POINT (111.33477339151108 33.463616943856806),87.43215002,111.3347734,33.46361694,中国行政区划通史先秦卷,263,263
12,12,Spring and Autumn Period,楚,庐本为随周武王伐纣的八国之一。庐，或作泸、卢，春秋时又称庐戎，其地在今湖北省襄樊市西南。春秋时期为楚所灭，故地成为楚邑。《左传》文公十四年载：“楚庄王立，子孔、潘崇将袭群舒，使公子燮与子仪守，而伐舒蓼。二子作乱。城郢，而使贼杀子孔，不克而还。八月，二子以楚子出。将如商密，庐戢桨及叔麇诱之，遂杀斗克及公子燮。”杜预注曰：“庐，今襄阳中庐县。戢桨，庐大夫；叔廉，其佐，斗克子仪也。”《国语·楚语上》亦云：“昔庄王方弱，申公子仪父为师，王子燮为傅，使师崇、子孔帅师以伐舒，燮及仪父施二帅而分其室。师还至，则以王如庐。庐戢黎杀二子而复王。”韦昭注曰：“庐，楚邑也。戢黎，庐大夫也。”由上述所载可知戢桨（黎）为庐邑大夫，亦即庐县县公，是楚春秋时置有庐县。徐少华认为楚庄王初年即已置庐县，设县大夫及县佐，以为汉水中游南岸要邑。其说甚是。,﻿庐县,今湖北省襄樊市西南,Single,[{'province': 42}],Province,[],['湖北'],['NA'],['NA'],西南,POINT (109.51835403262527 30.068949733121002),750.7391737,109.518354,30.06894973,中国行政区划通史先秦卷,264,264
11,13,Spring and Autumn Period,楚,鄀本为秦、楚界上小国，始都商密（今河南省淅川县西南），《左传》文公五年（前622）后，迁都于今湖北省宜城县东南。郭沫若《两周金文辞大系考释》认为商密为下鄀，宜城为上鄀。昭王十三年(《左传》定公六年)，楚由郢迁都于鄀，则在此前鄀当已为楚所灭而为邑。在今河南淅川下寺八号楚墓中有一件春秋中期的“上鄀公置”，其上所刻的铭文为：“佳正月初吉丁亥，上鄀公择其吉金，铸其叔你番妃媵，其眉寿万年末期，子子孙孙永宝用之。”徐少华据此以为铭文中所提到的上鄀公已非原来的允姓鄀人，而是芈姓楚人，以楚县大夫皆称公的惯例，此上鄀公应为楚于故地所置的鄀县县公，是至迟在春秋中期，都已并入楚境，且于其故地置鄀县。徐说应是，今从之。又因都迁于鄀在穆王五年(《左传》文公五年)后，其时鄀当已为楚之附庸，故颇疑在楚穆王、庄王之世设置鄀县。《史记》卷《楚世家》载：“（昭王）十二年，吴复伐楚，取番。楚恐，去郢，北徒都鄀。”《新编年表》据《左传》定公六年中的记载，考证楚都由郢迁鄀当在楚昭王十三年，即公元前年。《楚世家》记此事在楚昭王十二年，这是因为司马迁在《史记》卷14《十二诸侯年表》中误将《左传》定公六年与楚昭王十二年排在同一年所致。公元前489年，楚惠王即位之初，因乱复迁都鄢。此后都当一直为楚县。,鄀,河南省淅川县西南,Single,[{'county': 411326}],County,[],['河南'],['南阳'],['淅川'],西南,POINT (111.34881046227096 32.89586563317357),105.8536459,111.3488105,32.89586563,中国行政区划通史先秦卷,263,264
13,14,Spring and Autumn Period,楚,庸本为商代时的小国，据《尚书·牧誓》载，为随同周武王伐纣的八国之一，建都上庸。其地在今湖北省竹山县西南（或谓在竹山县东，如顾栋高之见)。《左传》文公十六年即楚庄王三年，庸灭于楚。《春秋》文公十六年所云“楚人、秦人、巴人灭庸”及《左传》文公十六年所载“楚子乘驲，会师于临品，分为二队，子越自石溪，子贝自仞以伐庸。秦人、巴人从楚师。群蛮从楚子盟，遂灭庸”可证。一般认为秦汉时方于庸国故地设上庸县，然《水经·沔水注》曰：“堵水又东北上庸郡，故庸国也。《春秋》文公十六年，楚人、秦人、巴人灭庸。庸，小国，附楚。楚有灾不救，举群蛮以叛，故灭之以为县，属汉中郡。”殷崇浩据此以为楚于是时置上庸县，徐少华从其说，应是。,﻿庸县,湖北省竹山县西南,Single,[{'county': 420323}],County,[],['湖北'],['十堰'],['竹山'],西南,POINT (110.02016358021368 32.23409831660457),125.8539942,110.0201636,32.23409832,中国行政区划通史先秦卷,264,265
14,15,Spring and Autumn Period,楚,陈本为周武王灭商后所封之妫姓诸侯国，建都宛丘（今河南省淮阳县）。春秋时期，陈曾先后两次为楚所灭，并被改置为县。第一次是在楚庄王十六年(《左传》宣公十一年，前598)。《左传》宣公十一年载：“冬，楚子为陈夏氏乱故，伐陈。谓陈人‘无动，将讨于少西氏’。遂人陈，杀夏微舒，辕诸栗门。因县陈。”这次陈为楚县的时间极短，便由于楚大夫申叔时的力谏，楚庄王“乃复封陈”。《史记》卷36《陈杞世家》对此事亦有记载。经过这次反复，陈国的实力大受损耗。第二次是在楚灵王八年(《左传》昭公八年，前534)。《左传》昭公八年载：“九月，楚公子弃疾帅师奉孙吴围陈，宋戴恶会之。冬十一月壬午，灭陈。”《左传》昭公八年即楚灵王八年。楚灭陈之后，即将陈改建为县。《左传》记载了昭公十一年晋叔向谈到了这次楚灭陈而置县之事。叔向对韩宣子说：“楚王奉孙吴以讨于陈，曰：‘将定而国。’陈人听命，而遂县之。”楚设陈县后，“使穿封戌为陈公”(《左传》昭公八年)，杜预注曰：“戌，楚之大夫。灭陈为县，使戌为县公。”不久，楚又城陈(《左传》昭公十一年)，修筑城池。楚灵王灭陈后五年，即公元前529年，楚公子弃疾（蔡公）夺取了王位，是为楚平王。他为了获得诸侯国的好感，将陈、蔡复国。平王“乃求故陈悼太子师之子吴，立为陈侯，是为惠公。”(《史记》卷36《陈杞世家》)不过，这次陈国复国，完全丧失了独立的地位，仅仅是楚国的傀儡而已。,陈,河省淮阳县,Single,[{'county': 411603}],County,[],['河南'],['周口'],['淮阳'],,POINT (114.83825605453461 33.678069228952864),64.09541647,114.8382561,33.67806923,中国行政区划通史先秦卷,265,265
15,16,Spring and Autumn Period,楚,沈尹之名，首见于楚庄王十七年(《左传》宣公十二年，前597)。《左传》宣公十二年载：“楚子北师次于。沈尹将中军，子重将左，子反将右，将饮马于河而归。”这则史料中提到的“沈尹”，说者不一，或谓指楚令尹孙叔敖；或据《吕氏春秋·当染篇》，谓当指沈尹蒸。杨伯峻、杨宽皆以后说为是，今从之。是至迟楚庄王十七年时即已置沈县。而其时沈国尚存，说明楚国沈县当是以取得的部分沈国土地而置。故顾栋高《春秋大事表》卷7《春秋列国都邑表》楚沈邑下曰：“此沈国之别邑，楚取之以为重镇，故沈尹见于《春秋》甚详。”杨伯峻《春秋左传注》曰：“沈为楚国之县，或以为即沈国，然沈国春秋末期犹在，则楚此时不得有其全部土地，或文三年楚伐沈时曾得其部分土地以为楚县。”其说均是。至于沈县之地望，杜预注曰：“沈，或作寝，寝县也，今汝阴固始县。”据此一般认为在今河南省固始县，实误。持此结论者并未搞清史实，其实汉晋固始县到刘宋时已向南侨迁，汉晋固始县即楚沈县本当在今安徽省临泉县，徐少华辨之已详。又，杨宽以《左传》哀公十八年（前477）载有寝尹吴由于，而认定楚另有寝县，与沈县并非一地，此沈县当在河南省平舆县北。其实杨宽在这里误解了“寝尹”一词的含义，寝在此处不是地名，寝尹乃朝官之名，非为寝县之尹，楚并未另置过寝县。而杨宽将沈县定在平舆县北，亦不确，此是将沈国与沈县混淆所致。沈国应在今平舆县北，而由沈国别邑所置的沈县则当在今临泉县。春秋楚之沈县一直至《左传》哀公十七年（前478）还见于文献记载，这其间的沈尹有楚康王时的沈尹寿(《左传》襄公二十四年)、楚灵王时的沈尹射(《左传》昭公四年)、楚平王时的沈尹赤(《左传》昭公五年)、楚昭王时的沈尹戌(《左传》昭公十九年)、楚惠王时的沈尹朱(《左传》哀公十七年)。,﻿沈县,今安徽省临泉县,Single,[{'county': 341221}],County,[],['安徽'],['阜阳'],['临泉'],,POINT (115.32828737405632 32.85900566936147),71.34504225,115.3282874,32.85900567,中国行政区划通史先秦卷,265,266
16,17,Spring and Autumn Period,楚,《左传》昭公十九年（前523）载：“楚子为舟师以伐濮。费无极言于楚子曰：‘晋之伯也，迩于诸夏；而楚辟陋，故弗能与争。若大城城父，而真大子焉，以通北方，王收南方，是得天下也。’王说，从之。故大子建居于城父。”《左传》昭公二十年曰：“费无极言于楚子曰：‘建与伍奢将以方城之外叛，自以为犹宋、郑也，齐、晋又交辅之，将以害楚，其事集矣。’王信之，问伍奢。伍奢对曰：‘君一过多矣，何信于谗？’王执伍奢，使城父司马奋扬杀大子。未至，而使遣之。三月，大子建奔宋。王召奋扬。奋扬使城父人执已以至。”服虔云：“城父人，城父大夫也。”城父大夫当即城父县县公，则楚设有城父县，李玉洁、陈伟、徐少华皆作如是论，可从。其地在今河南省襄城县西（即宝丰县东），与在今安徽省亳州市东南的城父为同名的两地。又，《吕氏春秋·重言篇》记载有“成公贾”，在楚庄王时；《说苑·辨物篇》云：“王子建出守于城父，与成公乾遇于畴中……”徐少华认为成、城音同可通，此“成公乾”即上引《左传》昭公二十年中的“城父人”，亦即城父大夫，是春秋中期以来楚便置有城父（成）县。徐氏之说应是。,﻿城父县,河南省襄城县-河南省宝丰县东,Multiple,"[{'county': 411025}, {'county': 410421}]",County,['Multiple Matches'],['河南'],"['许昌', '平顶山']","['襄城', '宝丰']",,,,,,中国行政区划通史先秦卷,266,267
17,18,Spring and Autumn Period,楚,郧本为楚边境旁的小国，亦作动，被楚灭后改置为县。郧县设立的时间，史籍不载。然从文献之中仍可约略推知。《左传》桓公十一年（前701）载：“(楚)遂败师于蒲骚，卒盟而还。”则其时郧尚未为楚所灭。又《左传》成公七年（前584）载：“秋，楚子重伐郑，师于氾。诸侯救郑。郑共仲、侯羽军楚师，囚郧公钟仪，献诸晋。”此处明言“郧公钟仪”，是其时郧已为楚县无疑。由此所载史料可断郧县之置不晚于《左传》成公七年，即楚共王八年。郧县之地望，过去一般皆承继《括地志》及《元和郡县图志》的说法，认为在今湖北省安陆县。石泉、徐少华对此提出了不同的看法，他们依据《汉志》等文献中的记载，认为楚国灭郧后所置之郧县，并非利用郧国故都所置，而是以都城之外的郧国别邑而建。郧国当位于汉晋云杜县的东南（今湖北省京山、钟祥二县之间），而楚之郧县则应在汉晋江夏郡之竟陵县（今湖北省钟祥县北境），其说可存。,﻿郧县,今湖北省安陆县,Single,[{'county': 420982}],County,[],['湖北'],['孝感'],['安陆'],,POINT (113.62465692954694 31.27834039592522),58.10498555,113.6246569,31.2783404,中国行政区划通史先秦卷,267,267
18,19,Spring and Autumn Period,楚,州来原为春秋吴、楚境上小国。其地在今安徽省凤台县。州来最初属吴，《春秋》成公七年所载“吴人州来”可证。然《左传》昭公四年又载：“冬，吴伐楚，入棘、栎、麻，以报朱方之役。楚沈尹射奔命于夏汭，尹宜咎城钟离，薳启疆城巢，然丹城州来。东国水，不可以城。”其时为楚灵王四年，是至迟在是年前，州来又属楚。在《左传》这段文字中，沈、钟离、巢、州来四地并提，且后三地又欲同时筑城，其地位应相当，加之四地皆为楚所灭之国，沈、钟离、巢又皆为楚县（分别见本章中有关考证)，故可推知州来亦当为楚所设之县。其置县之年，当在楚灵王四年之前。其后，又为吴据，《春秋》昭公十三年载“吴灭州来”是为明证。旋再归楚，《左传》昭公十九年曰：“楚人城州来。”则在此年之前，楚又取得州来。“城州来”，或可表明此前州来又再置为楚县，因此才有必要城之。《左传》昭公二十三年载：“吴人伐州来。”自此州来属吴。从成公七年至昭公二十三年，吴、楚对州来进行了七十余年的争夺，说明了州来地位的重要。楚在此设置具有军事防御性质的县，当在情理之中。《左传》哀公二年（前493），吴迁蔡于州来，谓之下蔡。,州来,今安徽省凤台县,Single,[{'county': 340421}],County,[],['安徽'],['淮南'],['凤台'],,POINT (116.58463247421815 32.77307801044718),55.82160225,116.5846325,32.77307801,中国行政区划通史先秦卷,267,268
19,20,Spring and Autumn Period,楚,《左传》定公五年（前505）载：“（楚）叶公诸梁之弟后臧从其母于吴，不待而归。”杜预注曰：“诸梁，司马沈尹戌之子，叶公子高也。吴人楚，获后臧之母。楚定，臧弃母而归。”《左传》定公五年为楚昭王十二年，上述记载中提到“叶公诸梁”，是至迟楚昭王十二年时楚国已置有叶县。杨宽认为当在楚惠王时，恐略嫌晚。叶曾为周武王所封的姜姓诸侯国许国的都城。许国本都许（今河南省许昌市东)，《左传》成公十五年为避郑而迁都于叶，《左传》成公十五年所载“许灵公畏逼于郑，请迁于楚。辛丑，楚公子子申迁许于叶”可证。《春秋》成公十五年杜预注曰：“叶，今南阳叶县也。”《大清一统志》卷211南阳府古迹叶县故城下曰：“在今叶县南三十里，名旧县店，春秋时楚邑。”故可知叶当在今河南省叶县南(《中国历史地图集》将叶定点于今叶县西南)。《左传》昭公九年，许复迁于夷。《左传》昭公九年载：“二月庚申，楚公子弃疾迁许于夷，实城父。取州来、淮北之田以益之，伍举授许男田。”叶地处方城之外，对楚来说，其地理位置十分重要，楚据此可加强方城内外的控制和防御，并可缓冲北方郑、晋等国的侵扰。楚迁许，盖出于重新掌握叶及其邻近要地的目的。早在楚灵王时，楚即欲迁许，惜因故未成(《左传》昭公四年)。上文又言《左传》定公五年时已有楚叶公，故颇疑在许从叶迁走后不久，楚便在该地设置了具有军事防御性质的县。徐少华即以为叶县置于昭公九年许迁夷后，应可信从。,﻿叶县,河南省叶县南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],南,POINT (113.42108462348725 32.63723935504814),602.4028642,113.4210846,32.63723936,中国行政区划通史先秦卷,268,268
20,21,Spring and Autumn Period,楚,《左传》昭公十一年曰：“楚子城陈、蔡、不羹。”十二年又载：“（楚灵）王曰：‘昔诸侯远我而畏晋，今我大城陈、蔡、不羹，赋皆千乘，子与有劳焉，诸侯其畏我乎！'（子革）对曰：‘畏君王哉！是四国者，专足畏也。又加之以楚，敢不畏君王哉！’”杜预注曰：“四国，陈、蔡、二不羹。”杨伯峻《春秋左传注》曰：“国谓大都大邑，盖国之广义。”其说是。这里的“四国”意即四县，“二不羹”指东不羹与西不羹。东不羹在今河南省舞阳县西北，西不羹在今河南省襄城县东南。此二县，杨宽亦认为可能是由原楚北部的别都改建而成。上引《左传》昭公十一年，即楚灵王十一年（前531），“城陈、蔡、不羹”，则其时二不羹当已为楚县，故楚置二不羹县的时间不会晚于该年。,东不羹,河南省舞阳县西北,Single,[{'county': 411121}],County,[],['河南'],['漯河'],['舞阳'],西北,POINT (113.63693409772601 33.62173883629204),41.26131085,113.6369341,33.62173884,中国行政区划通史先秦卷,268,269
20,22,Spring and Autumn Period,楚,《左传》昭公十一年曰：“楚子城陈、蔡、不羹。”十二年又载：“（楚灵）王曰：‘昔诸侯远我而畏晋，今我大城陈、蔡、不羹，赋皆千乘，子与有劳焉，诸侯其畏我乎！'（子革）对曰：‘畏君王哉！是四国者，专足畏也。又加之以楚，敢不畏君王哉！’”杜预注曰：“四国，陈、蔡、二不羹。”杨伯峻《春秋左传注》曰：“国谓大都大邑，盖国之广义。”其说是。这里的“四国”意即四县，“二不羹”指东不羹与西不羹。东不羹在今河南省舞阳县西北，西不羹在今河南省襄城县东南。此二县，杨宽亦认为可能是由原楚北部的别都改建而成。上引《左传》昭公十一年，即楚灵王十一年（前531），“城陈、蔡、不羹”，则其时二不羹当已为楚县，故楚置二不羹县的时间不会晚于该年。,西不羹,河南省襄城县东,Single,[{'county': 411025}],County,[],['河南'],['许昌'],['襄城'],东,POINT (113.65618488897161 33.8560914989737),44.64150679,113.6561849,33.8560915,中国行政区划通史先秦卷,268,269
21,23,Spring and Autumn Period,楚,蔡本为西周初年分封的姬姓诸侯国，《史记》卷35《管蔡世家》载：“武王已克殷纣，平天下，封功臣昆弟。于是封叔鲜于管，封叔度于蔡。”后与叔鲜“挟武庚以作乱”，被周公且放逐。叔度死后，周公“复封（其子）胡于蔡，以奉蔡叔之祀，是为蔡仲。”蔡仲所封之蔡已与蔡叔时不同，蔡叔始封应在商王畿内的河南省修武县以西地带，而蔡仲复封时建都上蔡，即今河南省上蔡县城关一带。春秋以降，蔡国经常受到楚国的侵扰，楚灵王十一年(《左传》昭公十一年，前531)，楚灭蔡，并改置为县。《左传》昭公十一年载：“冬十一月，楚子灭蔡，用隐大子于冈山。……十二月……楚子城陈、蔡、不羹。使弃疾为蔡公。”《史记》卷35《管蔡世家》载：“（蔡灵侯）十二年（按，据《新编年表》，当作十三年，即前531)，楚灵王以灵侯弑其父，诱蔡灵侯于申，伏甲饮之，醉而杀之，刑其士卒七十人。令公子弃疾围蔡。十一月，灭蔡，使弃疾为蔡公。”两年之后，即《左传》昭公十三年，蔡公楚公子弃疾取得王位，是为平王。楚平王为了亲善诸侯，“乃求蔡景侯少子庐，立之，是为平侯”。蔡于是复国，且蔡景侯迁蔡于新蔡。《汉志》汝南郡新蔡县下班固自注曰：“蔡平侯自蔡徒此，后二世徒下蔡。”按，新蔡县当今河南省新蔡县西。关于平侯是否徒都新蔡，古今有些学者颇持异议，然皆不能成立。蔡都新蔡，虽不见于《左传》、《史记》，然从上引《汉志》之文及《水经注》等书所载综合来看，蔡平侯迁都新蔡，当不容否定。此点陈伟、徐少华已辨之。又，《左传》哀公四年（前491）载：“夏，楚人既克夷虎，乃谋北方。左司马版、申公寿余、叶公诸梁致蔡于负函（杜预注曰：“三子，楚大夫也。此蔡之故地人民，楚因以为邑。致之者，会其众也。”)，致方城之外于缯关。”《左传》哀公十六年云：白公为乱，“叶公在蔡，方城之外皆曰：“可以人矣。’”此二处所提及的蔡即蔡景侯迁都新蔡前的蔡国旧地上蔡，而由上述两则引文来看，很有可能是楚县。若此，则大概楚在蔡迁新蔡后，复在上蔡设县。,上蔡县,今河南省上蔡县城关一带,Single,[{'county': 411722}],County,[],['河南'],['驻马店'],['上蔡'],,POINT (114.43138227105428 33.31576190188675),59.4675017,114.4313823,33.3157619,中国行政区划通史先秦卷,269,270
21,24,Spring and Autumn Period,楚,蔡本为西周初年分封的姬姓诸侯国，《史记》卷35《管蔡世家》载：“武王已克殷纣，平天下，封功臣昆弟。于是封叔鲜于管，封叔度于蔡。”后与叔鲜“挟武庚以作乱”，被周公且放逐。叔度死后，周公“复封（其子）胡于蔡，以奉蔡叔之祀，是为蔡仲。”蔡仲所封之蔡已与蔡叔时不同，蔡叔始封应在商王畿内的河南省修武县以西地带，而蔡仲复封时建都上蔡，即今河南省上蔡县城关一带。春秋以降，蔡国经常受到楚国的侵扰，楚灵王十一年(《左传》昭公十一年，前531)，楚灭蔡，并改置为县。《左传》昭公十一年载：“冬十一月，楚子灭蔡，用隐大子于冈山。……十二月……楚子城陈、蔡、不羹。使弃疾为蔡公。”《史记》卷35《管蔡世家》载：“（蔡灵侯）十二年（按，据《新编年表》，当作十三年，即前531)，楚灵王以灵侯弑其父，诱蔡灵侯于申，伏甲饮之，醉而杀之，刑其士卒七十人。令公子弃疾围蔡。十一月，灭蔡，使弃疾为蔡公。”两年之后，即《左传》昭公十三年，蔡公楚公子弃疾取得王位，是为平王。楚平王为了亲善诸侯，“乃求蔡景侯少子庐，立之，是为平侯”。蔡于是复国，且蔡景侯迁蔡于新蔡。《汉志》汝南郡新蔡县下班固自注曰：“蔡平侯自蔡徒此，后二世徒下蔡。”按，新蔡县当今河南省新蔡县西。关于平侯是否徒都新蔡，古今有些学者颇持异议，然皆不能成立。蔡都新蔡，虽不见于《左传》、《史记》，然从上引《汉志》之文及《水经注》等书所载综合来看，蔡平侯迁都新蔡，当不容否定。此点陈伟、徐少华已辨之。又，《左传》哀公四年（前491）载：“夏，楚人既克夷虎，乃谋北方。左司马版、申公寿余、叶公诸梁致蔡于负函（杜预注曰：“三子，楚大夫也。此蔡之故地人民，楚因以为邑。致之者，会其众也。”)，致方城之外于缯关。”《左传》哀公十六年云：白公为乱，“叶公在蔡，方城之外皆曰：“可以人矣。’”此二处所提及的蔡即蔡景侯迁都新蔡前的蔡国旧地上蔡，而由上述两则引文来看，很有可能是楚县。若此，则大概楚在蔡迁新蔡后，复在上蔡设县。,新蔡县,今河南省新蔡县西,Single,[{'county': 411729}],County,[],['河南'],['驻马店'],['新蔡'],西,POINT (114.80801318705777 32.8026341611258),53.79125465,114.8080132,32.80263416,中国行政区划通史先秦卷,269,270
22,25,Spring and Autumn Period,楚,《国语·楚语上》载楚灵王时有白公子张，是楚灵王时已置有白县。白县之地望，自古即无定说。《左传》哀公十六年曰：楚大子建之子胜在吴，楚令尹子西欲召之，叶公力主不可，“（子西）弗从，召之，使处吴竟，为白公”。杜预注曰：“白，楚邑也，汝阴褒信县西南有白亭。”《水经·淮水注》云：“淮水又东迳淮阴亭北，又东迳白城南，楚白公胜之邑也，东北去白亭十里。”据上述所载，则白县当在今河南省息县东北（或淮滨县西南）。然《史记》卷66《伍子胥列传》载：“伍子胥初所与俱亡故楚太子建之子胜者，在于吴。吴王夫差之时，楚惠王欲召胜归楚。叶公谏曰：‘胜好勇而阴求死士，殆有私乎！'惠王不听。遂召胜，使居楚之边邑鄢，号为白公。”杨宽以为鄢即鄢陵，在今河南省漯河市东。白城与鄢，皆在楚的北境，与郑相邻，而离吴甚远，故杨宽认为此两种说法都不足信。他据《史记》卷40《楚世家》所载“惠王二年，子西召故平王太子建之子胜于吴，以为巢大夫，号曰白公”，而认为春秋时有二地名巢或居巢。白县所在之巢，当今安徽省寿县南，是西周以来的巢国旧都；而巢国，则应在今安徽省桐城县以南。徐少华对此提出质疑，他据何浩的考证，认为其时只有一巢邑（在今安徽省六安县东北)，亦即杨宽所指的在今寿县南的巢。楚令尹子西召公孙为白公在惠王二年，即《左传》哀公七年，时吴国势力正强，且具有巢邑。新立之楚惠王，不可能收复巢邑而令白公胜居之。他认为杜预及《水经注》的说法应为可信。今按，徐少华所论应是，且白公非巢公，楚另置有巢县（详下），杨宽之说恐不能成立。,﻿白县,河南省息县东北,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],东北,POINT (114.2191155155904 35.10709985171286),602.4028642,114.2191155,35.10709985,中国行政区划通史先秦卷,270,271
