index_x,id,toponym,location,index_y,Address,Match Type,Match Result,Match Level,Match Error,Province,City,County,Direction,geometry,X,Y
485,318.0,穀城,河南省洛阳市西北,485,河南省洛阳市西北,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],西北,POINT (112.00753559378374 34.6730284237625),112.00753559378374,34.6730284237625
486,318.0,平阴,河南省孟津县东北,486,河南省孟津县东北,Single,[{'county': 410322}],County,[],['河南'],['洛阳'],['孟津'],东北,POINT (112.5020198002255 34.89202816356838),112.5020198002255,34.89202816356838
487,318.0,偃师,河南省偃师市东,487,河南省偃师市东,Single,[{'county': 410381}],County,[],['河南'],['洛阳'],['偃师'],东,POINT (112.77579040696143 34.63562527932887),112.77579040696143,34.63562527932887
488,318.0,巩,河南省巩义西南,488,河南省巩义西南,Single,[{'county': 410181}],County,[],['河南'],['郑州'],['巩义'],西南,POINT (112.92704651590208 34.63332847737355),112.92704651590208,34.63332847737355
489,324.0,尉氏县,今河南省尉氏县,489,今河南省尉氏县,Single,[{'county': 410223}],County,[],['河南'],['开封'],['尉氏'],,POINT (114.1174381575811 34.406584617105636),114.1174381575811,34.406584617105636
490,325.0,邘国,河南省沁阳市西北,490,河南省沁阳市西北,Single,[{'county': 410882}],County,[],['河南'],['焦作'],['沁阳'],西北,POINT (112.82207243327667 35.1899388821775),112.82207243327667,35.1899388821775
491,325.0,邘县,今亭是也,491,今亭是也,Single,[],0,['No Match'],[],[],[],,,,
492,326.0,安陆,湖北省云梦县,492,湖北省云梦县,Single,[{'county': 420923}],County,[],['湖北'],['孝感'],['云梦'],,POINT (113.76869021327994 30.989611582042215),113.76869021327994,30.989611582042215
493,328.0,濮阳,今河南省濮阳市西南,493,今河南省濮阳市西南,Single,[{'city': 4109}],City,[],['河南'],['濮阳'],['NA'],西南,POINT (115.09439032281703 35.571330064471425),115.09439032281703,35.571330064471425
494,328.0,野王,未提供确切位置,494,未提供确切位置,Single,[],0,['No Match'],[],[],[],,,,
495,332.0,云阳,今陕西省淳化县西北,495,今陕西省淳化县西北,Single,[{'county': 610430}],County,[],['陕西'],['咸阳'],['淳化'],西北,POINT (108.44699408731087 34.92222745188126),108.44699408731087,34.92222745188126
496,334.0,丽邑,今陕西省临潼县东北,496,今陕西省临潼县东北,Single,[{'county': 610115}],County,[],['陕西'],['西安'],['临潼'],东北,POINT (109.34807441839158 34.553441245326276),109.34807441839158,34.553441245326276
497,335.0,颍川郡,河南阳城阳翟,497,河南阳城阳翟,Single,"[{'county': 140522}, {'county': 370214}, {'province': 41}]",Province,['Multiple Matches'],"['河南', '山东', '山西']","['青岛', '晋城', 'NA']","['NA', '城阳', '阳城']",,,,
498,335.0,阳翟县,河南阳城阳翟,498,河南阳城阳翟,Single,"[{'county': 140522}, {'county': 370214}, {'province': 41}]",Province,['Multiple Matches'],"['河南', '山东', '山西']","['青岛', '晋城', 'NA']","['NA', '城阳', '阳城']",,,,
499,342.0,蓟,今北京城西南隅,499,今北京城西南隅,Single,"[{'province': 11}, {'county': 630104}]",County,['Multiple Matches'],"['北京', '青海']","['西宁', 'NA']","['城西', 'NA']",西南,,,
500,342.0,广阳郡,蓟县,500,蓟县,Single,[],0,['No Match'],[],[],[],,,,
501,345.0,承匡,河南省睢县西三十里,501,河南省睢县西三十里,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
502,345.0,襄邑县,今河南省睢县,502,今河南省睢县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
503,347.0,砀本,今安徽省砀山县南,503,今安徽省砀山县南,Single,[{'county': 341321}],County,[],['安徽'],['宿州'],['砀山'],南,POINT (116.42571307192041 34.371440427111274),116.42571307192041,34.371440427111274
504,347.0,砀郡,砀山县,504,砀山县,Single,[{'county': 341321}],County,[],['安徽'],['宿州'],['砀山'],,POINT (116.39484781184449 34.45959627360875),116.39484781184449,34.45959627360875
505,348.0,睢阳,河南省商丘市南,505,河南省商丘市南,Single,[{'city': 4114}],City,[],['河南'],['商丘'],['NA'],南,POINT (116.3184767708963 33.99810767389116),116.3184767708963,33.99810767389116
506,350.0,新都,安徽省太和县北,506,安徽省太和县北,Single,[{'county': 341222}],County,[],['安徽'],['阜阳'],['太和'],北,POINT (115.61875685195962 33.471821857026576),115.61875685195962,33.471821857026576
507,351.0,鲁县,山东省曲阜市,507,山东省曲阜市,Single,[{'county': 370881}],County,[],['山东'],['济宁'],['曲阜'],,POINT (116.99474316451168 35.64159953406138),116.99474316451168,35.64159953406138
508,351.0,薛郡,山东省曲阜市,508,山东省曲阜市,Single,[{'county': 370881}],County,[],['山东'],['济宁'],['曲阜'],,POINT (116.99474316451168 35.64159953406138),116.99474316451168,35.64159953406138
509,356.0,沛县,今江苏省沛县,509,今江苏省沛县,Single,[{'province': 32}],Province,[],['江苏'],['NA'],['NA'],,POINT (119.57166752700992 32.97528466676129),119.57166752700992,32.97528466676129
510,357.0,相邑,安徽省濉溪县西北,510,安徽省濉溪县西北,Single,[{'county': 340621}],County,[],['安徽'],['淮北'],['濉溪'],西北,POINT (116.57588881152267 33.823552352605766),116.57588881152267,33.823552352605766
511,357.0,相县,秦泗水郡属县,511,秦泗水郡属县,Single,[{'county': 370831}],County,[],['山东'],['济宁'],['泗水'],,POINT (117.36001798344226 35.635737134069494),117.36001798344226,35.635737134069494
512,363.0,临湘,湖南省长沙市,512,湖南省长沙市,Single,[{'city': 4301}],City,[],['湖南'],['长沙'],['NA'],,POINT (113.23717406485466 28.25916147386988),113.23717406485466,28.25916147386988
513,363.0,长沙郡,苍梧郡,513,苍梧郡,Single,[{'county': 450421}],County,[],['广西'],['梧州'],['苍梧'],,POINT (111.33281386417924 23.788818351915634),111.33281386417924,23.788818351915634
514,364.0,罗国,湖北省宜城市西,514,湖北省宜城市西,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],西,POINT (112.23467620020536 31.697724096105492),112.23467620020536,31.697724096105492
515,364.0,罗国,湖北省枝江市东北,515,湖北省枝江市东北,Single,[{'county': 420583}],County,[],['湖北'],['宜昌'],['枝江'],东北,POINT (111.81820769595436 30.54769792034666),111.81820769595436,30.54769792034666
516,364.0,罗县,湖南省汨罗市西北,516,湖南省汨罗市西北,Single,[{'county': 430681}],County,[],['湖南'],['岳阳'],['汨罗'],西北,POINT (112.99792683337265 28.909809071726052),112.99792683337265,28.909809071726052
517,366.0,吴,江苏省苏州市,517,江苏省苏州市,Single,[{'city': 3205}],City,[],['江苏'],['苏州'],['NA'],,POINT (120.7126511410452 31.39026754301627),120.7126511410452,31.39026754301627
518,366.0,会稽郡,浙江省,518,浙江省,Single,[{'province': 33}],Province,[],['浙江'],['NA'],['NA'],,POINT (119.80666580931562 29.181942315057363),119.80666580931562,29.181942315057363
519,370.0,迁陵,湖南龙山里耶城址,519,湖南龙山里耶城址,Single,[{'county': 433130}],County,[],['湖南'],['湘西'],['龙山'],,POINT (109.46449966749641 29.205797833243768),109.46449966749641,29.205797833243768
520,371.0,酉阳,湖南省永顺县南,520,湖南省永顺县南,Single,[{'county': 433127}],County,[],['湖南'],['湘西'],['永顺'],南,POINT (110.02954507953939 28.843204184669364),110.02954507953939,28.843204184669364
521,372.0,益阳,今湖南益阳东,521,今湖南益阳东,Single,[{'city': 4309}],City,[],['湖南'],['益阳'],['NA'],东,POINT (112.46844864770361 28.862263231360426),112.46844864770361,28.862263231360426
522,372.0,临沅,秦苍梧郡属县,522,秦苍梧郡属县,Single,[{'county': 450421}],County,[],['广西'],['梧州'],['苍梧'],,POINT (111.33281386417924 23.788818351915634),111.33281386417924,23.788818351915634
523,373.0,零阳,湖南省慈利县东,523,湖南省慈利县东,Single,[{'county': 430821}],County,[],['湖南'],['张家界'],['慈利'],东,POINT (111.10625040588607 29.480847605955194),111.10625040588607,29.480847605955194
524,374.0,孱陵,湖南安乡县,524,湖南安乡县,Single,[{'county': 430721}],County,[],['湖南'],['常德'],['安乡'],,POINT (112.1451633107634 29.417596111825205),112.1451633107634,29.417596111825205
525,374.0,索,湖南汉寿县,525,湖南汉寿县,Single,[{'county': 430722}],County,[],['湖南'],['常德'],['汉寿'],,POINT (112.02766862049589 28.899715462747814),112.02766862049589,28.899715462747814
