id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty
335,颍川郡,河南阳城阳翟,['河南阳城阳翟'],,"[['河南', '']]",[{'county': 410103}],County,[],modern,POINT (113.58890162690777 34.69682914812475),['河南省'],['郑州市'],['二七区'],18.8121651,0.996272433
342,蓟,今北京城西南隅,['今北京城西南隅'],西南,[['北京']],[{'province': 11}],Province,[],modern,POINT (115.97368064827282 39.8303451343047),['北京市'],['NA'],['NA'],206.3727352,0.959107941
342,广阳郡,蓟为郡治,['蓟为郡治'],,[['蓟']],[{'county': 120119}],County,[],modern,POINT (117.49261585476611 39.9984463212956),[],[],['蓟'],57.54893782,0.988596873
345,承匡,河南省睢县,['河南省睢县'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378
345,襄邑县,河南省睢县,['河南省睢县'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378
347,砀,今安徽省砀山县南,['今安徽省砀山县南'],南,"[['安徽', '砀山']]",[{'county': 341321}],County,[],modern,POINT (116.44416795583285 34.368706098787925),['安徽省'],['宿州市'],['砀山县'],48.75258792,0.99033984
348,睢阳,河南省商丘市南,['河南省商丘市南'],南,"[['河南', '商丘']]",[{'prefecture': 4114}],Prefecture,[],modern,POINT (116.31095789518307 34.01390854688643),['河南省'],['商丘市'],['NA'],188.6200494,0.962625576
350,新都,安徽省太和县北,['安徽省太和县北'],北,"[['安徽', '太和']]",[{'county': 341222}],County,[],modern,POINT (115.61521606085273 33.47240304533855),['安徽省'],['阜阳市'],['太和县'],59.75525352,0.988159699
351,鲁县,山东省曲阜市,['山东省曲阜市'],,"[['山东', '曲阜']]",[{'county': 370881}],County,[],modern,POINT (116.99218825632055 35.63486109652786),['山东省'],['济宁市'],['曲阜市'],40.84760909,0.991906184
356,沛邑,今江苏省沛县,['今江苏省沛县'],,"[['江苏', '沛']]",[{'county': 320322}],County,[],modern,POINT (116.8921715649647 34.725892071254705),['江苏省'],['徐州市'],['沛县'],55.25973791,0.98905047
356,泗水郡治,沛县,['沛县'],,[['沛']],[{'county': 320322}],County,[],modern,POINT (116.8921715649647 34.725892071254705),['江苏省'],['徐州市'],['沛县'],55.25973791,0.98905047
357,相邑,今安徽省濉溪县西北,['今安徽省濉溪县西北'],西北,"[['安徽', '濉溪']]",[{'county': 340621}],County,[],modern,POINT (116.57220905011505 33.81557706191165),['安徽省'],['淮北市'],['濉溪县'],78.00848627,0.984542882
357,相县,秦泗水郡属县,['秦泗水郡属县'],,[['泗水']],[{'county': 370831}],County,[],modern,POINT (117.36498246654861 35.63486109652786),[],[],['泗水'],47.87733241,0.990513269
363,临湘,湖南省长沙市,['湖南省长沙市'],,"[['湖南', '长沙', '']]",[{'county': 430104}],County,[],modern,POINT (112.70885462641817 28.14709707454235),['湖南省'],['长沙市'],['岳麓区'],38.03888051,0.992462725
363,长沙郡,苍梧郡,['苍梧郡'],,[['苍梧']],[{'county': 450421}],County,[],modern,POINT (111.33304493366762 23.78917511346703),[],[],['苍梧'],101.1859394,0.979950349
364,罗国,湖北省宜城市西,['湖北省宜城市西'],西,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.23451827992028 31.698903014797366),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338
364,罗国,湖北省枝江市东北,['湖北省枝江市东北'],东北,"[['湖北', '枝江']]",[{'county': 420583}],County,[],modern,POINT (111.81785152329252 30.54698759566027),['湖北省'],['宜昌市'],['枝江市'],63.86762538,0.987344846
364,罗县,湖南省汨罗市西北,['湖南省汨罗市西北'],西北,"[['湖南', '汨罗']]",[{'county': 430681}],County,[],modern,POINT (112.99686845714868 28.91161641968847),['湖南省'],['岳阳市'],['汨罗市'],64.279412,0.987263252
364,罗县,岳州湘阴县东北六十里,['岳州湘阴县东北六十里'],,[['湘阴']],[{'county': 430624}],County,[],modern,POINT (112.81430865065548 28.76705008798463),['湖南省'],['岳阳市'],['湘阴县'],64.56209612,0.987207239
366,吴,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],139.5234535,0.9723539
366,会稽郡,浙江省,['浙江省'],,"[['浙江', '']]",[{'county': 330105}],County,[],modern,POINT (120.15570175940822 30.336885247903123),['浙江省'],['杭州市'],['拱墅区'],15.03970156,0.997019934
367,朱方,丹徒县,['丹徒县'],,[['丹徒']],[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],46.85956796,0.990714935
370,迁陵,湖南龙山里耶城址,['湖南龙山里耶城址'],,"[['湖南', '龙山']]",[{'county': 433130}],County,[],modern,POINT (109.46454076136605 29.20563679612888),['湖南省'],['湘西土家族苗族自治州'],['龙山县'],103.4029749,0.97951105
371,酉阳,今湖南省永顺县南,['今湖南省永顺县南'],南,"[['湖南', '永顺']]",[{'county': 433127}],County,[],modern,POINT (110.02819007430975 28.842707731418407),['湖南省'],['湘西土家族苗族自治州'],['永顺县'],86.93057274,0.982775001
372,益阳,今湖南益阳东,['今湖南益阳东'],东,"[['湖南', '益阳', '']]",[{'county': 430903}],County,[],modern,POINT (112.5489700245345 28.50377549310899),['湖南省'],['益阳市'],['赫山区'],54.37926517,0.989224933
372,临沅,秦苍梧郡属县,['秦苍梧郡属县'],,[['苍梧']],[{'county': 450421}],County,[],modern,POINT (111.33304493366762 23.78917511346703),[],[],['苍梧'],101.1859394,0.979950349
373,零阳,今湖南省慈利县东,['今湖南省慈利县东'],东,"[['湖南', '慈利']]",[{'county': 430821}],County,[],modern,POINT (111.10635278559474 29.480760706076342),['湖南省'],['张家界市'],['慈利县'],84.01251964,0.983353204
374,孱陵,湖南安乡县,['湖南安乡县'],,"[['湖南', '安乡']]",[{'county': 430721}],County,[],modern,POINT (112.14553733627226 29.41751063917132),['湖南省'],['常德市'],['安乡县'],61.95055693,0.987724707
374,索,湖南汉寿县,['湖南汉寿县'],,"[['湖南', '汉寿']]",[{'county': 430722}],County,[],modern,POINT (112.019087647659 28.878837553384805),['湖南省'],['常德市'],['汉寿县'],68.72114026,0.986383139
