,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty,closeness,target_toponym
342,198.0,申县,南阳市,['南阳市'],,[['南阳']],[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],281.5621608,0.944209411,1.0,申
343,199.0,楚县,今河南省西峡县,['今河南省西峡县'],,"[['河南', '西峡']]",[{'county': 411323}],County,[],modern,POINT (111.33477339151108 33.463616943856806),['河南省'],['南阳市'],['西峡县'],87.43215002,0.982675615,0.0,
344,199.0,白羽,今河南省西峡县,['今河南省西峡县'],,"[['河南', '西峡']]",[{'county': 411323}],County,[],modern,POINT (111.33477339151108 33.463616943856806),['河南省'],['南阳市'],['西峡县'],87.43215002,0.982675615,0.0,
345,200.0,叶县,今河南省叶县南,['今河南省叶县南'],南,"[['河南', '叶']]",[{'county': 410422}],County,[],modern,POINT (113.25559749685087 33.447944054547875),['河南省'],['平顶山市'],['叶县'],59.43074139,0.988224,1.0,﻿叶
346,201.0,阴,湖北省老河口市北,['湖北省老河口市北'],北,"[['湖北', '老河口']]",[{'county': 420682}],County,[],modern,POINT (111.67881903115388 32.57905262069674),['湖北省'],['襄阳市'],['老河口市'],51.66357793,0.989763037,1.0,﻿阴
347,202.0,息本,河南省息县西南,['河南省息县西南'],西南,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.7813614975039 32.280516102686875),['河南省'],['信阳市'],['息县'],63.4238693,0.987432775,0.0,
348,202.0,楚县,河南省息县西南,['河南省息县西南'],西南,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.7813614975039 32.280516102686875),['河南省'],['信阳市'],['息县'],63.4238693,0.987432775,0.0,
349,202.0,楚南阳郡,河南省息县西南,['河南省息县西南'],西南,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.7813614975039 32.280516102686875),['河南省'],['信阳市'],['息县'],63.4238693,0.987432775,0.0,
350,203.0,武城,河南省信阳市东北,['河南省信阳市东北'],东北,"[['河南', '信阳']]",[{'prefecture': 4115}],Prefecture,[],modern,POINT (115.3846284156569 32.34860379712833),['河南省'],['信阳市'],['NA'],217.9936215,0.956805302,1.0,﻿武城
351,204.0,上庸,湖北省竹山县西南,['湖北省竹山县西南'],西南,"[['湖北', '竹山']]",[{'county': 420323}],County,[],modern,POINT (110.02016358021368 32.23409831660457),['湖北省'],['十堰市'],['竹山县'],125.8539942,0.975062457,1.0,﻿上庸
352,205.0,随国,湖北省随州市,['湖北省随州市'],,"[['湖北', '随州']]",[{'prefecture': 4213}],Prefecture,[],modern,POINT (113.40714536481974 31.893582994913427),['湖北省'],['随州市'],['NA'],138.2134945,0.972613464,1.0,﻿随
353,206.0,鄢,湖北省宜城县东南楚王城,['湖北省宜城县东南楚王城'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338,1.0,鄢
354,206.0,郢,湖北省宜城县,['湖北省宜城县'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338,0.0,
355,207.0,陈县,今河南省淮阳县,['今河南省淮阳县'],,"[['河南', '淮阳']]",[{'county': 411603}],County,[],modern,POINT (114.83825605453461 33.678069228952864),['河南省'],['周口市'],['淮阳区'],64.09541647,0.98729971,1.0,﻿陈
356,207.0,陈麦,陈,['陈'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
357,207.0,陈,楚顷襄王东徒治于陈县,['楚顷襄王东徒治于陈县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,﻿陈
358,208.0,沈国,河南省平舆县北,['河南省平舆县北'],北,"[['河南', '平舆']]",[{'county': 411723}],County,[],modern,POINT (114.6141132524672 33.090581254088775),['河南省'],['驻马店市'],['平舆县'],50.68834719,0.989956276,0.0,
359,208.0,平县,河南省平舆县,['河南省平舆县'],,"[['河南', '平舆']]",[{'county': 411723}],County,[],modern,POINT (114.62813044872894 32.94796881069685),['河南省'],['驻马店市'],['平舆县'],50.68834719,0.989956276,0.7770006353683817,﻿平舆
360,209.0,莒,山东省莒县,['山东省莒县'],,"[['山东', '莒']]",[{'county': 371122}],County,[],modern,POINT (118.94914208359154 35.702241869277174),['山东省'],['日照市'],['莒县'],79.0048276,0.984345461,1.0,莒
361,209.0,计斤,山东省胶州市西南,['山东省胶州市西南'],西南,"[['山东', '胶州']]",[{'county': 370281}],County,[],modern,POINT (119.82850693451326 36.11687700930031),['山东省'],['青岛市'],['胶州市'],65.01276048,0.987117942,0.0,
362,210.0,鲁阳公,河南省鲁山县,['河南省鲁山县'],,"[['河南', '鲁山']]",[{'county': 410423}],County,[],modern,POINT (112.66968658592764 33.77054235455924),['河南省'],['平顶山市'],['鲁山县'],91.68392664,0.98183314,0.0,
363,211.0,临沅,湖南省常德市西,['湖南省常德市西'],西,"[['湖南', '常德']]",[{'prefecture': 4307}],Prefecture,[],modern,POINT (111.37972299663335 29.266696335577038),['湖南省'],['常德市'],['NA'],227.718694,0.954878311,1.0,﻿临沅
364,212.0,广陵,今江苏省扬州市西北,['今江苏省扬州市西北'],西北,"[['江苏', '扬州']]",[{'prefecture': 3210}],Prefecture,[],modern,POINT (119.41161384179128 33.09173205664527),['江苏省'],['扬州市'],['NA'],136.4526976,0.97296236,1.0,﻿广陵
365,213.0,居巢,安徽省六安县东北,['安徽省六安县东北'],东北,"[['安徽', '六安']]",[{'prefecture': 3415}],Prefecture,[],modern,POINT (116.38500765126264 32.11546780411756),['安徽省'],['六安市'],['NA'],187.4399413,0.96285941,1.0,﻿居巢
366,214.0,吴国,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],139.5234535,0.9723539,1.0,﻿吴
367,215.0,蔡,河南省上蔡县城关一带,['河南省上蔡县城关一带'],,"[['河南', '上蔡']]",[{'county': 411722}],County,[],modern,POINT (114.43138227105428 33.31576190188675),['河南省'],['驻马店市'],['上蔡县'],59.4675017,0.988216716,1.0,﻿上蔡
368,215.0,新蔡,河南省新蔡县,['河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],53.79125465,0.989341445,0.0,
369,215.0,州来,安徽省凤台县,['安徽省凤台县'],,"[['安徽', '凤台']]",[{'county': 340421}],County,[],modern,POINT (116.58463247421815 32.77307801044718),['安徽省'],['淮南市'],['凤台县'],55.82160225,0.988939138,0.0,
370,215.0,下蔡,安徽省凤台县,['安徽省凤台县'],,"[['安徽', '凤台']]",[{'county': 340421}],County,[],modern,POINT (116.58463247421815 32.77307801044718),['安徽省'],['淮南市'],['凤台县'],55.82160225,0.988939138,0.0,
371,215.0,上蔡,楚县,['楚县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,﻿上蔡
372,217.0,钟离,安徽省凤阳县东北临淮关,['安徽省凤阳县东北临淮关'],,"[['安徽', '凤阳']]",[{'county': 341126}],County,[],modern,POINT (117.61672510764127 32.84248527073355),['安徽省'],['滁州市'],['凤阳县'],78.72892723,0.98440013,1.0,﻿钟离
373,218.0,朱方县,江苏省镇江市东丹徒镇,['江苏省镇江市东丹徒镇'],,"[['江苏', '镇江', '丹徒']]",[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],46.85956796,0.990714935,1.0,﻿朱方
374,220.0,汝水,襄城县故城南,['襄城县故城南'],南,"[['故城'], ['襄城']]","[{'county': 131126}, {'county': 411025}]",County,['Multiple Matches'],modern,POINT (114.77033703964169 35.61138304319566),"['河北省', '河南省']","['衡水市', '许昌市']","['故城县', '襄城县']",58.38236767,0.988431731,0.0,
375,220.0,楚,襄城县,['襄城县'],,[['襄城']],[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],44.64150679,0.991154437,0.0,
376,220.0,襄城君,流水之上,['流水之上'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
377,223.0,兰陵,山东省苍山县西南,['山东省苍山县西南'],西南,"[['山东', '苍山']]",[{'county': 371324}],County,[],modern,POINT (117.91594666820498 34.760535810746845),['山东省'],['临沂市'],['兰陵县'],58.59692928,0.988389217,1.0,﻿兰陵
378,224.0,寿春,安徽省寿县,['安徽省寿县'],,"[['安徽', '寿']]",[{'county': 340422}],County,[],modern,POINT (116.78281303829905 32.288368620639915),['安徽省'],['淮南市'],['寿县'],83.85817003,0.983383787,1.0,寿春
379,225.0,秦县,甘肃省天水市,['甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],201.4318231,0.960086966,0.0,
380,225.0,上邽县,甘肃省天水市,['甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],201.4318231,0.960086966,1.0,﻿上邽
381,225.5,秦县,甘肃省甘谷县东,['甘肃省甘谷县东'],东,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.38786041632565 34.8033147929916),['甘肃省'],['天水市'],['甘谷县'],61.32412183,0.987848833,0.0,
382,225.5,汉志,天水郡,['天水郡'],,[['天水']],[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),[],[],['天水'],201.4318231,0.960086966,0.0,
383,226.0,邽,陕西省渭南市北,['陕西省渭南市北'],北,"[['陕西', '渭南']]",[{'prefecture': 6105}],Prefecture,[],modern,POINT (110.00115251300494 35.400639776140196),['陕西省'],['渭南市'],['NA'],197.4939403,0.960867244,1.0,下邽
384,226.0,渭水,陕西省渭南市北,['陕西省渭南市北'],北,"[['陕西', '渭南']]",[{'prefecture': 6105}],Prefecture,[],modern,POINT (110.00115251300494 35.400639776140196),['陕西省'],['渭南市'],['NA'],197.4939403,0.960867244,0.0,
385,227.0,秦县,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安', '']]",[{'county': 610102}],County,[],modern,POINT (109.00912340681806 34.250181297737655),['陕西省'],['西安市'],['新城区'],9.406437512,0.998136146,0.0,
386,227.0,杜县,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安', '']]",[{'county': 610102}],County,[],modern,POINT (109.00912340681806 34.250181297737655),['陕西省'],['西安市'],['新城区'],9.406437512,0.998136146,1.0,杜
387,228.0,秦县,陕西省华县,['陕西省华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001,0.989816675,0.0,
388,229.0,虢国,陕西省宝鸡县西,['陕西省宝鸡县西'],西,"[['陕西', '宝鸡', '']]",[{'county': 610303}],County,[],modern,POINT (107.0234891672807 34.446506655867054),['陕西省'],['宝鸡市'],['金台区'],39.19364265,0.992233912,1.0,﻿虢
389,231.0,大荔,陕西省大荔县东,['陕西省大荔县东'],东,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.13906473332085 34.831089168560425),['陕西省'],['渭南市'],['大荔县'],67.2192057,0.986680742,0.0,
390,231.0,临晋,陕西省大荔县,['陕西省大荔县'],,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.01210300467098 34.82411115789529),['陕西省'],['渭南市'],['大荔县'],67.2192057,0.986680742,0.9278176468604276,﻿临晋
391,233.0,频阳县,陕西省富平县东北,['陕西省富平县东北'],东北,"[['陕西', '富平']]",[{'county': 610528}],County,[],modern,POINT (109.33494986510146 35.00258894572769),['陕西省'],['渭南市'],['富平县'],52.34314143,0.989628384,1.0,﻿频阳
392,233.0,东乡,陕西省富平县,['陕西省富平县'],,"[['陕西', '富平']]",[{'county': 610528}],County,[],modern,POINT (109.21760760523661 34.91589150466688),['陕西省'],['渭南市'],['富平县'],52.34314143,0.989628384,0.0,
393,234.0,雍城,陕西省凤翔县西南,['陕西省凤翔县西南'],西南,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.3134763512032 34.527650557895754),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719,0.990480637,0.0,
394,234.0,泾阳,陕西省泾阳县,['陕西省泾阳县'],,"[['陕西', '泾阳']]",[{'county': 610423}],County,[],modern,POINT (108.76507167104455 34.5977177725984),['陕西省'],['咸阳市'],['泾阳县'],53.22166675,0.989454307,0.0,
395,235.0,籍姑,陕西省韩城市北,['陕西省韩城市北'],北,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.37062928554487 35.70511797847071),['陕西省'],['渭南市'],['韩城市'],60.05591236,0.988100124,1.0,﻿籍姑
396,235.0,庞,陕西省韩城市东南,['陕西省韩城市东南'],东南,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.44928720726946 35.42669175191095),['陕西省'],['渭南市'],['韩城市'],60.05591236,0.988100124,1.0,庞
397,236.0,堑洛,陕西省蒲城县南,['陕西省蒲城县南'],南,"[['陕西', '蒲城']]",[{'county': 610526}],County,[],modern,POINT (109.54878441162299 34.86525386003879),['陕西省'],['渭南市'],['蒲城县'],55.66178187,0.988970806,0.0,
398,236.0,城重泉,陕西省蒲城县南,['陕西省蒲城县南'],南,"[['陕西', '蒲城']]",[{'county': 610526}],County,[],modern,POINT (109.54878441162299 34.86525386003879),['陕西省'],['渭南市'],['蒲城县'],55.66178187,0.988970806,0.0,
399,237.0,栎阳,陕西省临潼县东北,['陕西省临潼县东北'],东北,"[['陕西', '临潼']]",[{'county': 610115}],County,[],modern,POINT (109.34907300242497 34.55444291971308),['陕西省'],['西安市'],['临潼区'],47.55745338,0.990576652,1.0,﻿栎阳
400,237.0,栎邑,陕西省临潼县东北,['陕西省临潼县东北'],东北,"[['陕西', '临潼']]",[{'county': 610115}],County,[],modern,POINT (109.34907300242497 34.55444291971308),['陕西省'],['西安市'],['临潼区'],47.55745338,0.990576652,0.0,
401,238.0,蓝田,陕西省蓝田县西,['陕西省蓝田县西'],西,"[['陕西', '蓝田']]",[{'county': 610122}],County,[],modern,POINT (109.27892635219146 34.08263121859176),['陕西省'],['西安市'],['蓝田县'],63.36555053,0.987444331,1.0,蓝田
402,242.0,高陵,陕西省高陵县,['陕西省高陵县'],,"[['陕西', '高陵']]",[{'county': 610117}],County,[],modern,POINT (109.06911747025248 34.510268812237626),['陕西省'],['西安市'],['高陵区'],24.5150891,0.995142418,1.0,﻿高陵
403,243.0,邰,陕西省武功县西南,['陕西省武功县西南'],西南,"[['陕西', '武功']]",[{'county': 610431}],County,[],modern,POINT (108.14858934043724 34.270679564909784),['陕西省'],['咸阳市'],['武功县'],36.90183489,0.992688026,0.0,
404,243.0,斄,陕西省武功县西北,['陕西省武功县西北'],西北,"[['陕西', '武功']]",[{'county': 610431}],County,[],modern,POINT (108.10264563970856 34.371274503164045),['陕西省'],['咸阳市'],['武功县'],36.90183489,0.992688026,0.7634230722833282,﻿斄
405,243.0,美阳,陕西省武功县西北,['陕西省武功县西北'],西北,"[['陕西', '武功']]",[{'county': 610431}],County,[],modern,POINT (108.10264563970856 34.371274503164045),['陕西省'],['咸阳市'],['武功县'],36.90183489,0.992688026,1.0,美阳
406,243.0,武功,陕西省眉县东,['陕西省眉县东'],东,"[['陕西', '眉']]",[{'county': 610326}],County,[],modern,POINT (107.89926559127012 34.15615944358678),['陕西省'],['宝鸡市'],['眉县'],42.31770958,0.991614889,1.0,武功
407,244.0,咸阳,陕西省咸阳市东,['陕西省咸阳市东'],东,"[['陕西', '咸阳']]",[{'prefecture': 6104}],Prefecture,[],modern,POINT (108.55681784087722 34.885061392510835),['陕西省'],['咸阳市'],['NA'],154.2531421,0.969435262,1.0,咸阳
408,244.0,渭城,陕西省咸阳市东,['陕西省咸阳市东'],东,"[['陕西', '咸阳']]",[{'prefecture': 6104}],Prefecture,[],modern,POINT (108.55681784087722 34.885061392510835),['陕西省'],['咸阳市'],['NA'],154.2531421,0.969435262,0.0,
409,245.0,武城,陕西华县东北,['陕西华县东北'],东北,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.84804060727446 34.49222526629286),['陕西省'],['渭南市'],['华州区'],51.39288001,0.989816675,1.0,﻿武城
410,246.0,商,弘农商县,['弘农商县'],,[['商']],[{'county': 611002}],County,[],modern,POINT (109.9172640670168 33.91256989641228),['陕西省'],['商洛市'],['商州区'],69.68325714,0.986192498,0.38295232657116374,﻿商（於商）
411,246.0,於,弘农,['弘农'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,﻿商（於商）
412,246.0,邬,丹凤县西北,['丹凤县西北'],西北,[['丹凤']],[{'county': 611022}],County,[],modern,POINT (110.31910484136895 33.81936465878717),['陕西省'],['商洛市'],['丹凤县'],67.09282882,0.986705783,0.0,
413,249.0,陕县,河南省陕县西南,['河南省陕县西南'],西南,"[['河南', '陕']]",[{'county': 411203}],County,[],modern,POINT (111.24186643263359 34.5378990500108),['河南省'],['三门峡市'],['陕州区'],65.87087084,0.98694791,1.0,﻿陕
414,255.0,义渠,甘肃省庆阳市西南,['甘肃省庆阳市西南'],西南,"[['甘肃', '庆阳']]",[{'prefecture': 6210}],Prefecture,[],modern,POINT (107.2510416493361 35.80698140934946),['甘肃省'],['庆阳市'],['NA'],262.0798602,0.948069763,1.0,﻿义渠
415,256.0,南郑,陕西省汉中市,['陕西省汉中市'],,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.02313109729458 33.01812403770947),['陕西省'],['汉中市'],['NA'],262.9433129,0.947898672,1.0,﻿南郑
416,258.0,朐衍,宁夏回族自治区盐池县,['宁夏回族自治区盐池县'],,"[['宁夏', '盐池']]",[{'county': 640323}],County,[],modern,POINT (106.98778738738284 37.63455424942703),['宁夏回族自治区'],['吴忠市'],['盐池县'],128.1115211,0.974615136,1.0,﻿朐衍
417,258.0,义渠,秦县,['秦县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
418,258.0,大荔,秦县,['秦县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
419,258.0,乌氏,秦县,['秦县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
420,259.0,巴子国都城,重庆市嘉陵江北岸,['重庆市嘉陵江北岸'],,"[['重庆', '江北']]",[{'county': 500105}],County,[],modern,POINT (106.67583477107067 29.60435456341),['重庆市'],['重庆市辖区'],['江北区'],42.269765,0.991624389,0.0,
421,259.0,巴郡,江州,['江州'],,[['江州']],[{'county': 451402}],County,[],modern,POINT (107.33901676791362 22.523708629513393),['广西壮族自治区'],['崇左市'],['江州区'],86.28812978,0.982902299,0.0,
422,260.0,鱼复县,今重庆市奉节县东白帝城,['今重庆市奉节县东白帝城'],,"[['重庆', '奉节']]",[{'county': 500236}],County,[],modern,POINT (109.38425764019328 30.953245560781887),['重庆市'],['重庆市辖县'],['奉节县'],99.40356819,0.980303519,1.0,﻿鱼复
423,261.0,阆中县,四川省阆中市,['四川省阆中市'],,"[['四川', '阆中']]",[{'county': 511381}],County,[],modern,POINT (105.97345273943043 31.60576248897682),['四川省'],['南充市'],['阆中市'],69.66061223,0.986196985,1.0,﻿阆中
424,262.0,天彭门,汶山,['汶山'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
425,262.0,天彭阙,湔氏县,['湔氏县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
426,264.0,乌氏,乌氏县在今宁夏回族自治区固原市东南,['乌氏县在今宁夏回族自治区固原市东南'],东南,"[['宁夏', '固原']]",[{'prefecture': 6404}],Prefecture,[],modern,POINT (106.33435613141629 35.63195698548123),['宁夏回族自治区'],['固原市'],['NA'],148.1776036,0.970639109,1.0,﻿乌氏
427,265.0,成都,四川省成都市,['四川省成都市'],,"[['四川', '成都', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176,1.0,﻿成都
428,266.0,成都,四川省成都市,['四川省成都市'],,"[['四川', '成都', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176,0.0,
429,266.0,郫城,四川省郫县,['四川省郫县'],,"[['四川', '郫']]",[{'county': 510117}],County,[],modern,POINT (103.87109819215422 30.826298798770082),['四川省'],['成都市'],['郫都区'],32.04354527,0.99365068,0.0,
430,267.0,成都,四川省,['四川省'],,"[['四川', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176,0.0,
431,267.0,郫,四川省,['四川省'],,"[['四川', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176,0.0,
432,267.0,临邛,四川省邛崃市,['四川省邛崃市'],,"[['四川', '邛崃']]",[{'county': 510183}],County,[],modern,POINT (103.43078694949861 30.376885528351863),['四川省'],['成都市'],['邛崃市'],68.8922896,0.986349226,1.0,﻿临邛
433,268.0,郿邑,陕西省眉县东北,['陕西省眉县东北'],东北,"[['陕西', '眉']]",[{'county': 610326}],County,[],modern,POINT (107.89926559127012 34.17936920883804),['陕西省'],['宝鸡市'],['眉县'],42.31770958,0.991614889,0.0,
434,270.0,宜阳,山西省垣曲县东南,['山西省垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],55.85266806,0.988932983,0.0,
435,270.0,武遂,山西省垣曲县东南,['山西省垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],55.85266806,0.988932983,1.0,﻿武遂
436,275.0,广衍,内蒙古自治区准格尔旗西南,['内蒙古自治区准格尔旗西南'],西南,"[['内蒙古', '准格尔旗']]",[{'county': 150622}],County,[],modern,POINT (110.61314772747882 39.562919507989925),['内蒙古自治区'],['鄂尔多斯市'],['准格尔旗'],119.5357604,0.976314394,1.0,广衍
437,275.0,漆垣,内蒙古自治区准格尔旗南,['内蒙古自治区准格尔旗南'],南,"[['内蒙古', '准格尔旗']]",[{'county': 150622}],County,[],modern,POINT (110.66394595188339 39.54567139207688),['内蒙古自治区'],['鄂尔多斯市'],['准格尔旗'],119.5357604,0.976314394,0.0,
438,277.0,邯郸,陕西省延安市东南,['陕西省延安市东南'],东南,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.90557162811635 36.029932889983094),['陕西省'],['延安市'],['NA'],294.1588303,0.941713423,0.0,
439,277.0,定阳,陕西省延安市东南,['陕西省延安市东南'],东南,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.90557162811635 36.029932889983094),['陕西省'],['延安市'],['NA'],294.1588303,0.941713423,1.0,﻿定阳
440,284.0,梗阳,汉时太原郡榆次县下,['汉时太原郡榆次县下'],,"[['榆次县', '太原郡']]",[{'county': 'hvd_95644'}],County,[],historic,POINT (112.74468 37.67847),[],['太原郡'],['榆次县'],0.000376825,0.999999925,1.0,﻿梗阳
441,290.0,狄道,甘肃省临洮县,['甘肃省临洮县'],,"[['甘肃', '临洮']]",[{'county': 621124}],County,[],modern,POINT (104.03289503000583 35.52038835747743),['甘肃省'],['定西市'],['临洮县'],99.80944108,0.980223097,1.0,﻿狄道
442,293.0,穰,河南省邓州市,['河南省邓州市'],,"[['河南', '邓州']]",[{'county': 411381}],County,[],modern,POINT (112.09207514991527 32.70213990455176),['河南省'],['南阳市'],['邓州市'],73.69042945,0.985398491,1.0,﻿穰
443,293.0,鄢郢,穰县故城南,['穰县故城南'],南,[['故城']],[{'county': 131126}],County,[],modern,POINT (115.83947959860129 37.205434133471144),['河北省'],['衡水市'],['故城县'],58.38236767,0.988431731,0.0,
444,294.0,筑阳县,湖北省谷城县东,['湖北省谷城县东'],东,"[['湖北', '谷城']]",[{'county': 420625}],County,[],modern,POINT (111.60537401688737 32.226937456873486),['湖北省'],['襄阳市'],['谷城县'],70.24257298,0.986081672,1.0,﻿筑阳
445,295.0,枳,重庆市涪陵区东北,['重庆市涪陵区东北'],东北,"[['重庆', '涪陵']]",[{'county': 500102}],County,[],modern,POINT (107.47158982960522 29.803349296687948),['重庆市'],['重庆市辖区'],['涪陵区'],79.65273665,0.98421708,1.0,﻿枳
446,295.0,枳县,重庆市涪陵区,['重庆市涪陵区'],,"[['重庆', '涪陵']]",[{'county': 500102}],County,[],modern,POINT (107.31483157123321 29.688802703627246),['重庆市'],['重庆市辖区'],['涪陵区'],79.65273665,0.98421708,0.8554406207074652,﻿枳
447,296.0,郢,江陵县西北纪南城,['江陵县西北纪南城'],,"[['南城'], ['江陵']]","[{'county': 361021}, {'county': 421024}]",County,['Multiple Matches'],modern,POINT (114.56772186923723 28.819102721824812),"['江西省', '湖北省']","['抚州市', '荆州市']","['江陵县', '南城县']",65.25339541,0.987070261,0.0,﻿郢
448,299.0,巫本,重庆市巫山县北,['重庆市巫山县北'],北,"[['重庆', '巫山']]",[{'county': 500237}],County,[],modern,POINT (109.93246161656182 31.336727825061292),['重庆市'],['重庆市辖县'],['巫山县'],88.58474515,0.982447233,0.0,
449,299.0,巫县,重庆市巫山县,['重庆市巫山县'],,"[['重庆', '巫山']]",[{'county': 500237}],County,[],modern,POINT (109.96630345162689 31.142293026111695),['重庆市'],['重庆市辖县'],['巫山县'],88.58474515,0.982447233,0.8578992571675573,﻿巫
450,303.0,华阳,河南省新郑市北,['河南省新郑市北'],北,"[['河南', '新郑']]",[{'county': 410184}],County,[],modern,POINT (113.75323506341584 34.567189221284956),['河南省'],['郑州市'],['新郑市'],41.76272481,0.991724857,1.0,﻿华阳
451,304.0,卷地,河南省原阳县西南原武西北,['河南省原阳县西南原武西北'],西北,"[['河南', '原阳']]",[{'county': 410725}],County,[],modern,POINT (113.87174639248101 35.11626934245543),['河南省'],['新乡市'],['原阳县'],63.93833859,0.987330835,0.0,
